,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/H]
0,0.0008448914,5.77079e-05,0.0007871835,3.7798884e-05,0.0,1.4565341e-05,5.3436756e-06,0.00015997226,5.1232623e-06,0.000154849,5.1232623e-06,0.0,0.0,0.0,3.7706013e-05,2.7028505e-06,3.5003162e-05,2.7028505e-06,0.0,0.0,0.0,0.00014010529,7.825844e-06,0.00013227944,3.8996486e-06,0.0,0.0,3.9261954e-06,-1.9649999999999999
1,0.0011537061,4.395048e-05,0.0011097557,3.010991e-05,0.0,6.687595e-06,7.1529753e-06,0.0002643583,1.6261061e-05,0.00024809726,7.33611e-06,0.0,3.7694917e-06,5.155459e-06,4.8008988e-05,5.1210145e-06,4.2887976e-05,5.1210145e-06,0.0,0.0,0.0,0.0001455811,3.3259255e-06,0.00014225519,0.0,0.0,0.0,3.3259255e-06,-1.895
2,0.0012407311,0.0001101893,0.0011305418,8.661693e-05,0.0,6.7326623e-06,1.1521215e-05,0.00025058287,0.0,0.00025058287,0.0,0.0,0.0,0.0,6.481038e-05,1.7683963e-06,6.304199e-05,1.7683963e-06,0.0,0.0,0.0,0.00020069524,1.6314443e-05,0.0001843808,1.6314443e-05,0.0,0.0,0.0,-1.825
3,0.0017921983,0.00012351785,0.0016686805,9.643588e-05,0.0,1.35910395e-05,1.3490933e-05,0.00033373633,4.4424955e-06,0.00032929383,4.4424955e-06,0.0,0.0,0.0,7.077627e-05,4.171909e-06,6.6604356e-05,1.8388345e-06,0.0,0.0,2.3330745e-06,0.00032967966,1.0985433e-05,0.00031869425,2.8606503e-06,0.0,0.0,8.124783e-06,-1.755
4,0.0020095948,0.00016036723,0.0018492276,0.00013896117,0.0,1.3497749e-05,7.908298e-06,0.00036954062,1.6872347e-05,0.00035266826,7.062868e-06,0.0,0.0,9.809479e-06,0.00010648921,6.2489803e-06,0.000100240235,6.2489803e-06,0.0,0.0,0.0,0.00034427785,2.1831269e-05,0.00032244658,8.784861e-06,4.5404436e-06,8.505964e-06,0.0,-1.685
5,0.0027301884,0.00022743829,0.0025027501,0.00017802785,8.357635e-06,6.6327066e-06,3.442008e-05,0.000463721,5.695353e-05,0.00040676745,4.5408182e-05,4.9965033e-06,3.0027395e-06,3.5461057e-06,8.981796e-05,7.3010037e-06,8.2516955e-05,2.2346317e-06,0.0,2.214338e-06,2.8520337e-06,0.00048687027,4.893796e-05,0.0004379323,2.7805867e-05,4.5441166e-06,9.274512e-06,7.313468e-06,-1.615
6,0.0032654689,0.00029466327,0.0029708054,0.00018619162,2.017783e-05,2.5275134e-05,6.30187e-05,0.0005583652,4.161051e-05,0.0005167547,2.1474472e-05,6.442265e-06,4.5804313e-06,9.113343e-06,0.00014332634,1.7545744e-05,0.0001257806,1.3675715e-05,0.0,3.870031e-06,0.0,0.00051885657,4.6711408e-05,0.00047214513,3.849595e-05,0.0,4.2807674e-06,3.9346896e-06,-1.545
7,0.0041771624,0.00042418344,0.0037529788,0.0002610278,4.634663e-06,5.2493066e-05,0.00010602792,0.0007547424,0.00010234887,0.0006523935,6.955216e-05,1.2904549e-05,9.118601e-06,1.07735705e-05,0.0001575264,1.5148804e-05,0.0001423776,7.155792e-06,0.0,0.0,7.993011e-06,0.00061382493,6.233003e-05,0.00055149494,4.3849126e-05,9.439237e-06,5.7973634e-06,3.2443047e-06,-1.475
8,0.005194533,0.0007408527,0.0044536805,0.00044851028,3.259558e-05,9.740936e-05,0.00016233746,0.00094409497,0.00012995276,0.00081414223,7.809541e-05,2.0571302e-05,7.114913e-06,2.417115e-05,0.00015363508,1.4782321e-05,0.00013885275,9.096103e-06,0.0,2.8439956e-06,2.8422232e-06,0.0008847078,9.4058596e-05,0.0007906492,6.900237e-05,7.787519e-06,5.726939e-06,1.1541763e-05,-1.4049999999999998
9,0.006469154,0.001006941,0.0054622125,0.0006091618,0.000101814716,6.959536e-05,0.00022636916,0.001139486,0.00025764847,0.0008818375,0.00013097914,6.0859773e-05,1.4025166e-05,5.1784395e-05,0.0002721938,4.9679504e-05,0.0002225143,2.1756763e-05,7.825896e-06,1.2422864e-05,7.67398e-06,0.0010858133,0.00014147852,0.0009443348,6.661379e-05,1.731755e-05,3.030216e-05,2.7245018e-05,-1.335
