,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,StellarAge_Gyr
0,0.00016462606,0.00016462606,0.0,0.00010426751,0.0,6.7833844e-06,5.357518e-05,0.0012273844,0.0012273844,0.0,0.0,0.0010067144,5.6046985e-05,0.00016462302,0.06189335,0.06189335,0.0,2.9355544e-06,2.2124423e-05,0.0612331,0.0006351904,0.004428935,0.0044289352,0.0,1.457839e-05,0.00021315638,0.0011463657,0.0030548344,0.14
1,0.000111394496,0.0001113945,0.0,6.906657e-05,0.0,1.1114997e-05,3.1212934e-05,0.0011610658,0.0011610658,0.0,4.0218088e-06,0.00072857627,0.000102414066,0.00032605368,0.051719993,0.051719993,0.0,3.8342014e-06,4.997366e-05,0.050520223,0.0011459583,0.006218859,0.006218859,0.0,2.0074942e-05,0.00024339842,0.0035454212,0.002409964,0.42000000000000004
2,0.00029301253,0.00029301253,0.0,0.00014981227,0.0,2.8473583e-05,0.00011472668,0.0018945514,0.0018945514,0.0,0.0,0.0012473749,0.0002263446,0.00042083202,0.054842982,0.054842986,0.0,3.711189e-06,7.213516e-05,0.053086754,0.0016803833,0.007937644,0.007937644,0.0,8.159347e-05,0.00040411158,0.004407606,0.0030443324,0.7000000000000001
3,0.0013195404,0.0011069844,0.00021255595,0.0005062186,0.0,0.00029505836,0.00030570754,0.0015810892,0.0015810893,0.0,8.046351e-06,0.0009911279,0.00012782903,0.00045408597,0.06514027,0.06514028,0.0,1.7037783e-06,4.7152902e-05,0.06305819,0.00203322,0.011833271,0.011833271,0.0,0.00013752222,0.00032790794,0.008034719,0.0033331222,0.9800000000000001
4,0.004990463,0.0040378924,0.0009525713,0.0032402768,0.0,0.00011652717,0.0006810882,0.001901903,0.0019019028,0.0,1.2337343e-05,0.0012457633,0.0001796656,0.00046413665,0.046507798,0.0465078,0.0,1.8552837e-05,4.2975003e-05,0.044646744,0.0017995283,0.014005328,0.013996085,9.242594e-06,0.0001982566,0.0002785949,0.009427587,0.004091647,1.2600000000000002
5,0.0011703045,0.00041941408,0.00075089047,0.0002662784,0.0,4.6565165e-05,0.0001065705,0.0036479807,0.0036479807,0.0,1.4372746e-05,0.0025060382,0.00028160168,0.00084596814,0.04763726,0.04763726,0.0,2.52485e-06,8.78541e-05,0.046177804,0.001369079,0.013070096,0.013066843,3.2528217e-06,3.055884e-05,0.0005480672,0.00880182,0.0036863983,1.54
6,0.0015556787,0.00061628764,0.000939391,0.00032947352,0.0,7.013787e-05,0.00021667627,0.003701181,0.0037011812,0.0,4.9351904e-05,0.0025128708,0.00030430267,0.0008346558,0.055519536,0.055519532,0.0,7.5029666e-06,9.554029e-05,0.053634964,0.0017815279,0.015544215,0.015539945,4.2709157e-06,6.133005e-05,0.0005594385,0.011000084,0.0039190925,1.8200000000000003
7,0.0008214225,0.00043120203,0.00039022043,0.00018596159,0.0,4.859619e-05,0.00019664427,0.0031189641,0.0031189641,0.0,2.1334432e-05,0.0020420016,0.00031701016,0.0007386179,0.04801842,0.048018415,0.0,1.0221945e-05,7.455836e-05,0.046256322,0.001677314,0.016915502,0.016915502,0.0,6.443224e-05,0.0005066022,0.012950011,0.0033944566,2.1
8,0.0017375574,0.00055772025,0.001179837,0.00033209097,0.0,5.6652054e-05,0.00016897723,0.003874996,0.0038749957,0.0,1.6600512e-05,0.0026476532,0.0003531112,0.0008576311,0.05155459,0.05155459,0.0,1.1004222e-05,9.519205e-05,0.049589388,0.0018589998,0.020937206,0.020933405,3.801772e-06,0.00010758451,0.0006807654,0.016193513,0.00395154,2.3800000000000003
9,0.0016314187,0.0011984467,0.00043297207,0.0006042606,0.0,0.00014776649,0.0004464196,0.006402544,0.0064025437,0.0,6.81118e-05,0.004467656,0.00044544222,0.0014213336,0.05080766,0.05080766,0.0,1.3554485e-05,0.00015702758,0.047788195,0.0028488839,0.026039138,0.026039138,0.0,0.00014538904,0.0010496919,0.019076012,0.0057680462,2.66
