,GravPotential_(km/s)^2,SphericalRadius_ckpc
0,-106347.42132362696,0.0
1,-71337.11033391744,1.0
2,-38965.586335360305,2.0
3,-15877.555979691118,3.0
4,1550.457140106455,4.0
5,15573.154148250982,5.0
6,27497.639830017844,6.0
7,37715.91643485293,7.0
8,46581.19329594663,8.0
9,54405.0493140881,9.0
10,61250.74105162898,10.0
11,67477.6980038619,11.0
12,73114.9406465334,12.0
13,78198.65340569212,13.0
14,83016.87853571305,14.0
15,87364.63367310177,15.0
16,91452.13793439817,16.0
17,95238.80934858025,17.0
18,98816.27222094678,18.0
19,102179.81096865091,19.0
20,105347.70799000263,20.0
21,108325.98558613811,21.0
22,111121.97414151997,22.0
23,113832.69027819979,23.0
24,116376.53617347714,24.0
25,118851.59212388752,25.0
26,121147.77864907272,26.0
27,123405.51256054352,27.0
28,125541.68744939392,28.0
29,127595.43205660155,29.0
30,129601.77776358995,30.0
31,131473.1756006986,31.0
32,133319.02459292268,32.0
33,135036.51401643275,33.0
34,136740.70339175744,34.0
35,138365.82802276305,35.0
36,139923.2526606618,36.0
37,141421.51779521143,37.0
38,142857.91064195952,38.0
39,144280.31400289218,39.0
40,145632.0987329543,40.0
41,146933.26996292715,41.0
42,148208.32525011562,42.0
43,149440.82792565227,43.0
44,150618.72537149375,44.0
45,151769.62807374747,45.0
46,152897.01033648453,46.0
47,153981.95882197676,47.0
48,155029.70563177584,48.0
49,156063.32791921985,49.0
50,157072.39487952687,50.0
51,158046.00424220812,51.0
52,159023.68190781728,52.0
53,159934.69652971163,53.0
54,160836.34491096536,54.0
55,161727.1168706041,55.0
56,162592.99545401675,56.0
57,163452.8940196096,57.0
58,164273.340837819,58.0
59,165099.50609190352,59.0
60,165871.82669239942,60.0
61,166667.25226721494,61.0
62,167415.09757046585,62.0
63,168150.06048558897,63.0
64,168873.7488834245,64.0
65,169594.26968929733,65.0
66,170297.16064065267,66.0
67,170981.43455322215,67.0
68,171640.29778307577,68.0
69,172302.96621823835,69.0
70,172941.77813754106,70.0
71,173568.79118546643,71.0
72,174184.4530549992,72.0
73,174773.54581850828,73.0
74,175341.56811876435,74.0
75,175837.2689630426,75.0
76,176385.83624229315,76.0
77,177016.1698291967,77.0
78,177630.19494885704,78.0
79,178186.1003113787,79.0
80,178694.72638485435,80.0
81,179183.3747313333,81.0
82,179679.46108174406,82.0
83,180219.4965579785,83.0
84,180757.63406102435,84.0
85,181279.93998579544,85.0
86,181773.23306640514,86.0
87,182256.4170171577,87.0
88,182729.32515932468,88.0
89,183197.5741310809,89.0
90,183672.5499887843,90.0
91,184102.74296961157,91.0
92,184566.12288856506,92.0
93,184985.26654023543,93.0
94,185422.32070676092,94.0
95,185856.67565859237,95.0
96,186269.4154034627,96.0
97,186678.94851506807,97.0
98,187072.4879292836,98.0
99,187468.48957222397,99.0
100,187812.92728917283,100.0
101,188180.80506391154,101.0
102,188599.6818614305,102.0
103,188984.98502317216,103.0
104,189383.2892230731,104.0
105,189750.00169014672,105.0
106,190138.63359742367,106.0
107,190497.990512086,107.0
108,190846.62358563204,108.0
109,191187.84548388864,109.0
110,191541.15945063398,110.0
111,191874.5181795162,111.0
112,192207.1507075108,112.0
113,192539.12506024097,113.0
114,192860.79632434866,114.0
115,193212.53498507268,115.0
116,193514.41164566053,116.0
117,193827.39825012238,117.0
118,194142.01803313414,118.0
119,194461.58190084537,119.0
120,194765.30591050422,120.0
121,195054.51765785873,121.0
122,195381.07595970813,122.0
123,195647.0120945897,123.0
124,195956.517688426,124.0
125,196234.64772346022,125.0
126,196496.54062544784,126.0
127,196795.1516666213,127.0
128,197089.58840149,128.0
129,197356.45892762387,129.0
130,197593.43973086553,130.0
131,197833.29682574864,131.0
132,198075.96885747876,132.0
133,198374.6032902802,133.0
134,198678.32569309775,134.0
135,198948.93113983847,135.0
136,199206.87034858068,136.0
137,199475.6092848024,137.0
138,199726.81630785004,138.0
139,199975.85041242494,139.0
140,200229.1633518566,140.0
141,200475.27733337024,141.0
142,200731.89988093264,142.0
143,200957.54799323017,143.0
144,201179.47183741207,144.0
145,201441.17478619283,145.0
146,201657.91079560644,146.0
147,201901.5225294017,147.0
148,202137.0132354081,148.0
149,202349.22191349303,149.0
150,202572.60345931706,150.0
151,202792.42318239296,151.0
152,203012.30121816302,152.0
153,203248.48917368913,153.0
154,203438.5109809408,154.0
155,203668.15594535472,155.0
156,203882.12332857423,156.0
157,204076.04351392915,157.0
158,204282.72937480296,158.0
159,204483.14580277866,159.0
160,204695.82276477074,160.0
161,204889.78089417197,161.0
162,205090.06468265524,162.0
163,205270.55001671528,163.0
164,205458.21559017122,164.0
165,205664.89270361877,165.0
166,205863.68448950342,166.0
167,206064.21681685338,167.0
168,206243.32876641414,168.0
169,206433.1488937602,169.0
170,206634.32160917256,170.0
171,206794.2732497971,171.0
172,206950.5154590753,172.0
173,207142.5475921631,173.0
174,207330.46470945832,174.0
175,207492.25242275855,175.0
176,207704.59056894033,176.0
177,207828.79169732425,177.0
178,208005.5277054398,178.0
179,208175.84804841288,179.0
180,208343.37361827656,180.0
181,208486.53630656676,181.0
182,208615.11278965612,182.0
183,208728.82329188785,183.0
184,208813.66158764428,184.0
185,208866.63037000535,185.0
186,208873.44910615572,186.0
187,208654.43423187753,187.0
188,208995.62502091864,188.0
189,209419.90932708862,189.0
190,209755.2360773089,190.0
191,210025.66837324717,191.0
192,210254.93124595904,192.0
193,210444.35793682386,193.0
194,210637.1342362538,194.0
195,210827.55963619912,195.0
196,211000.4691177649,196.0
197,211174.33081086987,197.0
198,211360.16259311262,198.0
199,211528.25375983547,199.0
200,211678.32819961506,200.0
201,211822.20369238826,201.0
202,212011.28126843658,202.0
203,212160.50023899402,203.0
204,212292.15631072677,204.0
205,212459.75726553844,205.0
206,212613.97306767936,206.0
207,212766.66881472451,207.0
208,212922.9377217863,208.0
209,213037.63123116124,209.0
210,213170.03134240847,210.0
211,213306.9637267183,211.0
212,213401.9202016129,212.0
213,213504.74556784378,213.0
214,213674.9118467635,214.0
215,213831.2061019358,215.0
216,213987.79397301434,216.0
217,214134.20174170646,217.0
