,Time_Gyr,ExpansionFactor,zPositionMedian_kpc,zPosition16thPercentile_kpc,zPosition84thPercentile_kpc,zPositionAbsMedian_kpc,zPositionAbs16thPercentile_kpc,zPositionAbs84thPercentile_kpc,zAngularMomFracMedian,zAngularMomFrac16thPercentile,zAngularMomFrac84thPercentile,CircularityMedian,Circularity16thPercentile,Circularity84thPercentile
0,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,
40,0.8458612530579325,0.1334828742744916,0.12376124279745197,-0.06280085943016125,0.366735399642063,0.20593251313079441,0.07734111900146867,0.366735399642063,0.7682753714557372,0.609533605656548,0.841930237716445,0.9457479548558643,0.829075292499454,1.102562557743201
41,0.9080449696290195,0.13995994787469493,-0.10082171073745301,-0.5510489481439427,0.17769951517130012,0.22169805981874424,0.0886838249834548,0.6627023844999891,0.9095029061846583,0.003980128496117431,0.9845453757944793,0.78234073927731,0.00015238280243708591,1.0869877240994907
42,0.9678924784861273,0.14605760406878063,-0.16052206784643547,-0.5003282245635293,0.5285739875029347,0.32337489491012755,0.11011446273444124,0.6807189934063761,0.727268025229609,-0.4155865329735294,0.9528581155786418,0.47986752387779597,-0.27620304512918886,0.8453224280883918
43,1.0390037466243902,0.15314484920464314,-0.10464991935449439,-1.9080864769917876,0.7293153650313615,0.7080417459184561,0.1413176001187548,2.483022074624818,0.6516074064422241,-0.7159628674543956,0.8763029802517027,0.21959015612031657,-0.41944503404100053,0.9871019859707314
