,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/H]
0,0.0012172326,0.00017641144,0.0010408211,8.9381865e-05,7.629325e-06,3.0011099e-05,4.212411e-05,5.5040833e-05,1.1495307e-05,4.3545526e-05,4.6524783e-06,0.0,2.2430947e-06,4.5997335e-06,4.0440784e-05,7.96281e-06,3.2477976e-05,2.1307565e-06,0.0,2.4285491e-06,1.4691618e-06,0.00016832046,2.3652407e-05,0.00014466805,1.5901725e-05,0.0,3.7000384e-06,2.155918e-06,-1.9649999999999999
1,0.001386257,0.00021742529,0.0011688317,0.000107694235,3.224159e-06,4.464219e-05,4.6162953e-05,5.0846673e-05,1.5168448e-05,3.5678222e-05,5.8378155e-06,0.0,0.0,2.234446e-06,6.768826e-05,1.04384035e-05,5.724986e-05,5.0378217e-06,0.0,1.8301353e-06,1.2648901e-06,0.00023788062,5.9342387e-05,0.00017853823,2.0487436e-05,2.2374372e-06,1.0676031e-05,1.1020465e-05,-1.895
2,0.0019008954,0.00023209918,0.0016687961,0.00014184107,0.0,4.051264e-05,3.1583688e-05,0.00013241581,4.0932115e-05,9.148371e-05,1.938089e-05,0.0,7.2757293e-06,2.7260653e-06,7.816634e-05,9.788425e-06,6.8377914e-05,8.760543e-06,0.0,1.0278819e-06,0.0,0.00030651566,4.5403754e-05,0.0002611119,1.5170246e-05,0.0,9.258876e-06,6.939162e-06,-1.825
3,0.0023009763,0.00033917124,0.001961805,0.00017134537,5.393956e-06,4.0153758e-05,8.9370355e-05,0.00015439048,5.375783e-05,0.00010063264,1.4089011e-05,0.0,0.0,4.2725965e-06,9.669514e-05,2.3608422e-05,7.3086725e-05,7.924563e-06,0.0,1.9583667e-06,8.897354e-06,0.0003106156,6.225856e-05,0.00024835704,1.9589299e-05,0.0,1.5464642e-05,1.3690189e-05,-1.755
4,0.0027275383,0.0004182101,0.0023093282,0.0002230559,2.3300904e-06,5.3967844e-05,0.00010346478,0.0001751205,5.294029e-05,0.00012218021,2.5926664e-05,5.4550037e-06,1.4684167e-06,5.0591743e-06,0.00011791488,2.316335e-05,9.475154e-05,1.1039918e-05,0.0,3.4259087e-06,4.625688e-06,0.00045544317,7.786049e-05,0.00037758265,5.1108127e-05,0.0,9.254055e-06,8.201712e-06,-1.685
5,0.003394331,0.0005594047,0.0028349264,0.00033750464,2.4836431e-06,6.46394e-05,0.000115214905,0.00020642126,7.145079e-05,0.00013497047,2.710967e-05,0.0,6.849336e-06,1.1765285e-05,0.00012547962,2.1017688e-05,0.00010446193,9.528591e-06,8.0667314e-07,4.928358e-06,2.4166136e-06,0.0004976115,8.93385e-05,0.00040827296,3.6426543e-05,2.8919899e-06,1.050014e-05,2.1421793e-05,-1.615
6,0.0042337286,0.00068403175,0.0035496969,0.0003629976,7.5291164e-06,9.407054e-05,0.00018471373,0.00028935535,8.589609e-05,0.00020345925,3.1227348e-05,7.1064624e-06,1.4957443e-06,8.429924e-06,0.00020613946,2.9415438e-05,0.00017672402,1.4346662e-05,0.0,5.6269305e-06,1.6210074e-06,0.00065365667,0.00010803636,0.0005456203,5.719524e-05,0.0,1.9472696e-05,1.510257e-05,-1.545
7,0.0054348093,0.001072667,0.0043621426,0.00052671554,1.0550335e-05,0.00017750084,0.00031624874,0.00033531763,0.00011447797,0.00022083969,3.9979946e-05,4.8006777e-06,6.1082346e-06,1.907588e-05,0.00022123536,3.7548554e-05,0.0001836868,2.4193934e-05,0.0,4.255348e-06,7.0673354e-06,0.00080809044,0.00012172635,0.0006863641,5.8573936e-05,5.3422364e-06,1.3523078e-05,2.9547105e-05,-1.475
8,0.006163402,0.001256228,0.0049071736,0.00070974615,2.4874673e-05,0.00016914598,0.00030502307,0.00037730366,0.00013506389,0.00024223978,5.1779305e-05,9.374234e-06,7.937581e-06,2.0929136e-05,0.00026913936,4.6053043e-05,0.00022308633,2.5222684e-05,2.885773e-06,5.648428e-06,7.665694e-06,0.0010023419,0.0001846809,0.00081766094,0.00010054431,4.7296053e-06,1.6168253e-05,4.599881e-05,-1.4049999999999998
9,0.007870528,0.0016478901,0.0062226374,0.0009328379,3.2127533e-05,0.0002451203,0.00040529025,0.00044410853,0.0001670063,0.0002771022,7.038928e-05,2.5782467e-05,8.47287e-06,2.304542e-05,0.00033777847,8.067788e-05,0.0002571006,3.6893038e-05,8.079027e-06,1.5181042e-05,1.6662923e-05,0.0011546346,0.00025524572,0.0008993889,0.00016304271,8.509586e-06,1.5221666e-05,4.962572e-05,-1.335
