,TimeBinCenters_Gyr,StellarAgeDist_All,StellarAgeDist_All_InSitu,StellarAgeDist_H,StellarAgeDist_H_InSitu,StellarAgeDist_B,StellarAgeDist_B_InSitu,StellarAgeDist_CD,StellarAgeDist_CD_InSitu,StellarAgeDist_WD,StellarAgeDist_WD_InSitu
0,0.25,0.011687273433046248,0.011687273433046248,1.0697475395806589e-05,1.0697475395806589e-05,0.004163275655470536,0.004163275655470536,0.02459038379198361,0.02459038379198361,0.0017012093811437157,0.0017012093811437157
1,0.75,0.012893389968857744,0.012893389968857744,3.5658251319355297e-06,3.5658251319355297e-06,0.0055987469276416145,0.0055987469276416145,0.026245438912471823,0.026245438912471823,0.0025369202152658718,0.0025369202152658718
2,1.25,0.0169226005905812,0.0169226005905812,3.5658251319355297e-06,3.5658251319355297e-06,0.007600636351367379,0.007600636351367379,0.03388193873911821,0.03388193873911821,0.004067677683707445,0.004067677683707445
3,1.75,0.02142736813272911,0.02142736813272911,4.9921551847097416e-05,4.9921551847097416e-05,0.012951958743492326,0.012951958743492326,0.03955045285526811,0.03955045285526811,0.008017859388756132,0.008017859388756132
4,2.25,0.0246293953831489,0.02462729486671593,0.00011054057909000142,9.271145343032378e-05,0.011633042831027446,0.011633042831027446,0.04642201123967205,0.04642201123967205,0.010223805016250852,0.010223805016250852
5,2.75,0.029424454296333297,0.02942193367661373,0.0001675937812009699,0.00014619883040935673,0.010359113197747414,0.010359113197747414,0.05684607689350326,0.05684607689350326,0.012752450866822446,0.012752450866822446
6,3.25,0.027345783234265977,0.027338641478393877,0.0008878904578519469,0.0008308372557409785,0.008334730634429226,0.008334730634429226,0.05036692353466526,0.05036593010422079,0.01666126074839974,0.01666126074839974
7,3.75,0.04064583318454675,0.040358062433229834,0.0082798459563543,0.006971188132933961,0.03079719776377296,0.03079719776377296,0.05685601119794797,0.05678746449727949,0.03663392224744984,0.03622185888567476
8,4.25,0.06014786795481537,0.05850694451737904,0.016206675224646982,0.007930395093424619,0.04589009443028967,0.04589009443028967,0.08114240527392354,0.08079073089658091,0.057106355374034384,0.05506920678630295
9,4.75,0.06246389737380832,0.060672997063057926,0.016434888033090858,0.007466837826272999,0.037827326301841574,0.037827326301841574,0.08526216132714359,0.08487174316246661,0.06578616393833281,0.06354381110618326
10,5.25,0.04670918391995856,0.044608247383701755,0.01786834973612894,0.007256454143488803,0.04452005774602383,0.04452005774602383,0.04946190839975244,0.04899201579951779,0.057280117032614236,0.054711754231510104
11,5.75,0.04804805309433377,0.04136000877175663,0.05088432463272001,0.01343246327200114,0.05450905655593226,0.05450905655593226,0.036885078972753185,0.035386985862491345,0.06009836564748559,0.05362946732949844
12,6.25,0.050143948391151445,0.04532158276433844,0.04182356297247183,0.01140707459706176,0.05166060715118253,0.05166060715118253,0.046654473963678195,0.045675944975874544,0.05859077640018799,0.05534060594827529
13,6.75,0.04836607128228546,0.044699409796892665,0.03105477107402653,0.009075024960775923,0.0330362875686552,0.0330362875686552,0.055803968357253486,0.05509267215901245,0.056416273358531534,0.0533580681675261
14,7.25,0.05326657612040496,0.049164267526814145,0.03346170303808301,0.0087113107973185,0.04013389552550108,0.04013389552550108,0.05960582666824291,0.058804128299555045,0.06252606424878698,0.05918818553111492
15,7.75,0.05740081256377693,0.05409670021471479,0.033547282841249464,0.013346883468834688,0.04208261934655385,0.04208261934655385,0.063062964615001,0.0624659129178741,0.07143590015158637,0.06878975832235601
16,8.25,0.05032837373396623,0.04627437701833373,0.03883183568677792,0.013571530452146627,0.04038336489188979,0.04038336489188979,0.05093417231845804,0.05019406663732735,0.06270313565324455,0.059689612031588214
17,8.75,0.03794624946489344,0.033634729434578785,0.040265297389816004,0.01358579375267437,0.02706538142230256,0.02706538142230256,0.03500252828048118,0.034203810203126725,0.050579536503187285,0.04730785270306946
18,9.25,0.030720472935475918,0.027323097656789898,0.03127585223220653,0.009877335615461417,0.0381360957635194,0.0381360957635194,0.020689182436547115,0.0200722621305308,0.04117158384579232,0.03874719499036864
19,9.75,0.05716177379370492,0.05036324230675354,0.0747289972899729,0.04445514191984025,0.10997509395997856,0.10545397290190128,0.02211376169391812,0.0204487722689852,0.06465092110227777,0.058352474696992764
20,10.25,0.05475458196152106,0.04467294328983724,0.13375410069890173,0.08191056910569106,0.08313259910272822,0.07915949271835726,0.01762941666757731,0.015409099624185263,0.056969000920109356,0.04822961693001211
21,10.75,0.04543164982542608,0.029911774108782384,0.10231065468549422,0.023491655969191273,0.08165214155137229,0.07518638633398632,0.01309838041034638,0.009546866571363572,0.04358273371770516,0.03017495316709583
22,11.25,0.03665947309805589,0.019839797812690227,0.10197903294822422,0.01744401654542861,0.05701192954330747,0.05189371787059492,0.009879665770261262,0.005682422142372491,0.03448424229987621,0.018594152340983258
23,11.75,0.0377088911079678,0.027401656971382984,0.09879831693053773,0.052061046926258736,0.06844662377974718,0.062126051554275946,0.009103796593129633,0.006526838020172599,0.03213266785376219,0.02262873256591359
24,12.25,0.024735681514657194,0.013592441837750229,0.07663671373555841,0.030548423905291684,0.038444865225197224,0.02884642911184816,0.005930779753490169,0.0030528117558585076,0.020879531869543055,0.010935400379958826
