nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan
-2.524509525674121790e-01 8.865097059188237205e-01 -3.877744935649158897e-01 -8.091215386299359658e-01 -4.131877006471185165e-01 -4.178495659433811849e-01 -5.306513471884634070e-01 2.082701739224027127e-01 8.216037258809144594e-01
-2.281965316597762417e-01 8.359879950047428565e-01 -4.990495117184249318e-01 7.845541362009863517e-01 4.614200876241005278e-01 4.142056374639191407e-01 5.765424098090031757e-01 -2.970110687245802739e-01 -7.611723029293104847e-01
8.938367903937552428e-02 -8.103458327606782863e-01 5.790942835573401615e-01 -7.608927723096251539e-01 -4.307332150691857153e-01 -4.852948448965179740e-01 6.426917978069728310e-01 -3.972512161889066862e-01 -6.550868066661666989e-01
1.119085079396039406e-01 -7.928443987107272051e-01 5.990611365159299595e-01 8.201713071186707005e-01 4.140692281766363281e-01 3.947983045258118828e-01 -5.610664067915512865e-01 4.471514661836973881e-01 6.966060963412443741e-01
-1.100191382091729314e-01 8.186621686620837446e-01 -5.636382198087750428e-01 -8.141929471645386052e-01 -3.994847113496008961e-01 -4.213096369482294268e-01 -5.700751126081838871e-01 4.125581401444170515e-01 7.104999275055174923e-01
1.654324906562590625e-01 -8.376678407735884679e-01 5.205234668763552008e-01 -8.668188930549753923e-01 -3.752346551453885071e-01 -3.283655892764473783e-01 4.703797377419802750e-01 -3.968772380870875249e-01 -7.881823140683575923e-01
2.227037538063580679e-01 -7.883961835755359804e-01 5.734409261328378138e-01 8.530096583837816215e-01 4.423708595267781263e-01 2.769161341372576857e-01 -4.719931787055203776e-01 4.274803859419391561e-01 7.710272102140036665e-01
-1.175984940421103825e-01 7.001611911127163523e-01 -7.042335554762000349e-01 -7.380462038872879216e-01 -5.360922346930363513e-01 -4.097473817236542137e-01 -6.644233553440093143e-01 4.715712272408576489e-01 5.797949486775129113e-01
-4.788126779394582394e-02 7.280453199549867804e-01 -6.838548064363410006e-01 7.067977712076817243e-01 5.084646907771430691e-01 4.918338833882410221e-01 7.057933796872124521e-01 -4.597974231382178090e-01 -5.389267435052345068e-01
8.678967739000224835e-02 -7.454007183490075628e-01 6.609427516686470216e-01 -5.722683104960405442e-01 -5.803663764203220721e-01 -5.793823003188415255e-01 8.154609326635745559e-01 -3.279521889018711112e-01 -4.769390203096459113e-01
6.239957123055042132e-01 2.470267675749194813e-01 7.413549265539638444e-01 4.090933201380638207e-01 -9.115897013124830695e-01 -4.058166925390449542e-02 6.657867574852792680e-01 3.286061359173080287e-01 -6.698850655110423213e-01
5.914425655678192673e-01 2.354162060018815117e-01 7.712165075944857895e-01 4.858248374248082535e-01 -8.673823451503668291e-01 -1.078058192427853168e-01 6.435603460249196273e-01 4.384370847375131386e-01 -6.273778795519940887e-01
-2.132763381157964933e-01 5.308643632089209419e-01 -8.201806090579699671e-01 4.612919709826537873e-01 7.947451728979644248e-01 3.944487643057373871e-01 8.612333720350453525e-01 -2.942161416886759362e-01 -4.143838086399780352e-01
-4.715171772064954414e-01 -3.153110496224206249e-01 -8.235596478611770799e-01 7.456684949995180389e-01 -6.411338575552496533e-01 -1.814548766538902624e-01 -4.707972463432344989e-01 -6.996615743931718923e-01 5.374231425546313057e-01
-2.602065053263390992e-01 -3.163594883217925036e-01 -9.122550349187599217e-01 8.189129987584056192e-01 -5.728541592137341709e-01 -3.492295428570257876e-02 -5.115408830683715324e-01 -7.561446861681297982e-01 4.081312760979378118e-01
2.263081677278509785e-01 3.135048742112627740e-01 9.222251932502403271e-01 -8.035905158931900827e-01 5.951604949547643075e-01 -5.125232845116567404e-03 -5.504787879529776662e-01 -7.399315367593004567e-01 3.866192247196719167e-01
1.313761997781897894e-01 3.893586172978610871e-01 9.116688879564438519e-01 -8.455210352584958677e-01 5.241099699013467283e-01 -1.019946978298905682e-01 -5.175272679456053293e-01 -7.574355461594782790e-01 3.980664772960044173e-01
