SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun,ReferencePotential_(km/s)^2,SFR_H_Msun/yr,SFR_B_Msun/yr,SFR_CD_Msun/yr,SFR_WD_Msun/yr
48,1.6691826,12.1513472,3.7536096,0.2103665,153.118,12.0139238,0,0,153.118,12.0139238,332921.125,0.40851713333055184,1.4594010749834059,0.03288262275254318,0.09638504689479849
49,1.7169719,12.1035579,3.6643618,0.2143916,172.268,17.1288041,0,0,172.268,17.1288041,337262.062,0.1595533735055844,1.0699218698839348,0.4305192380505854,0.7477160784061536
50,1.7661089,12.0544209,3.5767895,0.2184938,188.405,22.4370944,0,0,188.405,22.4370944,329163.75,0.48502644070035744,0.5535683193595006,0.27468175069480355,0.4289975037829962
51,1.8166298,12.0039,3.4908614,0.2226744,193.779,24.4455561,0,0,193.779,24.4455561,329184.0,0.7505298367363413,1.1519092506908626,0.16673166652220853,0.45957346035981295
52,1.8685717,11.9519581,3.4065465,0.2269351,197.942,26.0920508,0,0,197.942,26.0920508,329495.344,1.0830192818129318,2.3496009397043425,0.21568881835144058,0.529163150430211
53,1.9084833,11.9120465,3.3443509,0.230184,200.369,27.0930951,0,0,200.369,27.0930951,328579.438,0.8857641279771695,2.4446988628484387,0.5534355737244459,0.7819921924224633
54,1.9630035,11.8575263,3.2627867,0.2345883,202.532,28.0237078,0,0,202.532,28.0237078,322114.0,0.6470425031854066,2.0383669144364767,0.9430625360740647,1.1518889082202322
55,2.0190508,11.801479,3.1827539,0.2390769,206.215,29.6267419,0,0,206.215,29.6267419,319616.312,0.35638381644581807,0.8339828370138702,1.1368815363973261,1.8485845683538182
56,2.0621126,11.7584172,3.123717,0.2424997,207.292,30.1340876,0,0,207.292,30.1340876,308036.625,0.5582266105315802,0.7551946478342861,0.8413300938142997,1.7516093788072518
57,2.1060731,11.7144567,3.0655133,0.2459714,208.561,30.7332687,0,0,208.561,30.7332687,303698.25,1.0894896471525264,0.8915816505671624,0.43272569554557655,1.1923345450380818
58,2.1661155,11.6544143,2.9891842,0.2506778,210.164,31.5063908,0,0,210.164,31.5063908,303194.125,1.3263852261193436,1.0306616111139706,0.5546458620675886,0.9411956963098695
59,2.2122417,11.6082881,2.9328794,0.2542666,210.126,31.537223,0,0,210.126,31.537223,298063.656,0.3939420459662723,1.2873753980896856,2.0603207403023522,2.601988408589269
60,2.2593261,11.5612037,2.8773692,0.2579068,209.714,31.4006859,0,0,209.714,31.4006859,304738.875,0.425031449093975,2.0701744820270607,1.3864199012685516,2.6228529996743473
61,2.3236275,11.4969023,2.8045726,0.2628416,208.669,31.0007084,0,0,208.669,31.0007084,300224.938,0.4057310255191454,1.754151314654177,1.8249722137503774,2.3665839149843033
62,2.3730193,11.4475105,2.7508734,0.2666046,208.493,30.9750181,0,0,208.493,30.9750181,300960.562,0.46228586350669504,1.7612567661605762,2.0966547875892596,2.1213322084117627
63,2.4234315,11.3970983,2.6979321,0.2704214,208.589,31.0744975,0,0,208.589,31.0744975,305332.406,0.24576192610114345,1.2043766214596667,2.3273351907604964,2.008888533136721
64,2.4748833,11.3456465,2.6457381,0.2742929,207.809,30.7827635,0,0,207.809,30.7827635,296164.312,0.30078455573078144,1.1548492538924537,2.61509313015877,1.6041442856348158
65,2.527394,11.2931358,2.5942808,0.2782198,206.937,30.4585564,0,0,206.937,30.4585564,288049.031,0.2523907543156809,0.8688217381871017,2.5372340372700934,1.6696881524886338
66,2.5809834,11.2395464,2.5435498,0.2822029,206.346,30.259367,0,0,206.346,30.259367,282415.812,0.26429360209275354,0.5504706729977571,2.2963874978418715,1.4207683914099853
67,2.6356714,11.1848584,2.4935348,0.286243,205.697,30.0352838,0,0,205.697,30.0352838,283840.156,0.23216449048600923,0.39090436942733636,2.3455553857059495,1.3463368417135997
68,2.6914781,11.1290517,2.4442257,0.290341,205.828,30.1609543,0,0,205.828,30.1609543,283030.312,0.2634404709559215,0.34849902374764197,2.4656022845907906,1.4858036928182845
69,2.7484239,11.0721059,2.3956126,0.2944977,206.307,30.439452,0,0,206.307,30.439452,286786.25,0.3372946192555752,0.5459219448214735,2.5782444264343267,1.769523997003973
70,2.8065294,11.0140004,2.3476856,0.2987138,206.75,30.7087436,0,0,206.75,30.7087436,288403.5,0.16661758877530133,0.35085544690504084,2.9913191562632235,1.596562714881842
71,2.8459209,10.9746089,2.3161107,0.3015581,207.092,30.9099285,0,0,207.092,30.9099285,293834.469,0.15780896741532968,0.1259406661367845,3.6255193530152368,1.6711709367203516
72,2.9060054,10.9145244,2.2693059,0.3058753,207.898,31.355303,0,0,207.898,31.355303,290811.906,0.13153574310782853,0.2240838309646384,3.410872963261509,1.6346753740056688
73,2.9673055,10.8532243,2.2231617,0.3102544,209.506,32.1724149,0,0,209.506,32.1724149,285386.375,0.15206752975492382,0.17735386905166717,4.064462492482324,1.5605542827093617
74,3.008858,10.8116718,2.1927613,0.3132085,210.244,32.5735181,0,0,210.244,32.5735181,288471.031,0.1766265456727905,0.151235642463205,4.421772383805233,1.339625589226072
75,3.0722313,10.7482985,2.1476974,0.3176925,210.94,32.9870838,0,0,210.94,32.9870838,287390.25,0.195429818487156,0.2262861168005242,3.946314956712137,1.4580057848823138
76,3.1368773,10.6836525,2.1032697,0.3222408,211.598,33.3970498,0,0,211.598,33.3970498,281102.438,0.21520320740419902,0.18923091911681134,3.9038257968410943,1.203922554080634
77,3.1806923,10.6398375,2.074,0.325309,212.147,33.7243808,0,0,212.147,33.7243808,280913.5,0.22730727232165482,0.18095917770843603,4.310748080869129,1.4494577392636714
78,3.2475077,10.5730221,2.0306125,0.3299663,214.412,34.9302941,0,0,214.412,34.9302941,281434.062,0.09184062497039654,0.14938378206703848,4.260630279014005,1.2724982758095733
79,3.2927893,10.5277405,2.0020281,0.3331081,218.763,37.1771434,0,0,218.763,37.1771434,276509.312,0.13581875930593826,0.20984317719506454,3.7907712304255714,1.8030763443916926
80,3.3618351,10.4586947,1.9596564,0.3378771,222.954,39.4847257,0,0,222.954,39.4847257,285584.562,0.12425029883937434,0.2567747367520297,3.316788524804111,1.8078123292722434
81,3.408624,10.4119058,1.9317413,0.3410942,227.296,41.9366692,0,0,227.296,41.9366692,276162.531,0.106435592858037,0.22189853561967407,3.9865420061473196,1.4512259816248851
82,3.4799615,10.3405683,1.8903616,0.3459775,247.182,54.1277116,0,0,247.182,54.1277116,278705.344,0.39018360624551046,0.20161631244974676,3.9244012579941168,1.7411800684650844
83,3.5282988,10.292231,1.8631001,0.3492718,253.458,58.5037666,0,0,253.458,58.5037666,279822.406,0.6956303916635496,0.3003841150383993,3.8905676005500034,2.787636952356543
84,3.6019898,10.21854,1.8226893,0.3542721,258.995,62.6529774,0,0,258.995,62.6529774,272628.688,1.0008012098148396,0.48249496562550664,4.311378266020528,2.9726004679614846
85,3.6519167,10.1686131,1.796066,0.3576453,262.057,65.0763318,0,0,262.057,65.0763318,273979.969,1.3214748376078858,0.7291324475273483,4.961424089944115,3.0327155095630616
86,3.7024911,10.1180387,1.7696939,0.3610507,264.738,67.2771087,0,0,264.738,67.2771087,272075.781,2.987664018302832,0.9163671928719279,5.350514837556224,3.399446746936729
87,3.7795811,10.0409487,1.7306014,0.3662197,267.429,69.6375209,0,0,267.429,69.6375209,274627.062,5.0107773125428166,2.144893955952104,6.967224569156086,5.714601949393682
88,3.8318031,9.9887267,1.7048468,0.3697067,268.35,70.5619869,0,0,268.35,70.5619869,276770.312,4.248791374122176,2.347187087995828,6.259134316758379,7.482373044667951
89,3.8846956,9.9358342,1.679335,0.3732269,269.298,71.5225172,0,0,269.298,71.5225172,275290.188,2.856911768583171,2.7068356848756316,7.009268431303014,6.266275974509149
90,3.9382653,9.8822645,1.6540639,0.3767807,270.865,72.9951018,0,0,270.865,72.9951018,271536.188,2.1549398423943082,2.5746862359549043,8.717422306402353,5.769013887669977
91,4.019904,9.8006258,1.6166035,0.3821748,275.771,77.4000555,0,0,275.771,77.4000555,271283.812,2.2319249029373696,2.732866908489983,4.203103676703639,4.949555116790196
92,4.0751955,9.7453343,1.591924,0.3858138,277.255,78.9134946,0,0,277.255,78.9134946,273017.312,0.9637584546208231,1.7821408239196836,3.7278520800065387,3.541782115343543
93,4.1311871,9.6893427,1.5674774,0.3894874,277.948,79.7720295,0,0,277.948,79.7720295,271841.25,0.6958478830555259,1.7689981055994168,4.473626275478927,3.3381985871106763
94,4.1878854,9.6326444,1.5432613,0.3931959,277.957,80.0475635,0,0,277.957,80.0475635,263547.219,0.39979088505240495,1.5676510533005596,4.456929356578462,3.2237576903717224
95,4.2452968,9.575233,1.5192736,0.3969398,277.499,79.9299929,0,0,277.499,79.9299929,259461.031,0.3729983505115233,1.2736077937737331,3.9759407616702744,1.9746671086127867
96,4.3034279,9.5171019,1.4955122,0.4007193,276.961,79.7441327,0,0,276.961,79.7441327,268169.719,0.6053620730209345,1.0912565469894808,3.675920768090993,1.9740478125261178
97,4.3622849,9.4582449,1.4719748,0.4045349,276.491,79.6351068,0,0,276.491,79.6351068,266139.812,0.8680524265532409,0.9373270410154779,4.086244067424194,2.739085192682379
98,4.4218744,9.3986554,1.4486595,0.4083867,276.249,79.7188421,0,0,276.249,79.7188421,261412.781,0.6271501156302931,0.956970197752014,4.064201833175065,2.5137369425546385
99,4.4822025,9.3383272,1.4255641,0.4122752,275.582,79.4503836,0,0,275.582,79.4503836,262834.25,0.653082333408971,0.6432048898986061,3.354171674518355,2.3061516586159683
100,4.5432757,9.2772541,1.4026865,0.4162008,275.079,79.3209529,0,0,275.079,79.3209529,259687.312,0.7900848434071976,1.0391392219374889,4.02985532243052,2.4166088429056938
101,4.6051001,9.2154297,1.3800247,0.4201637,274.919,79.5065936,0,0,274.919,79.5065936,260296.188,1.0323858274188393,3.495023264010256,3.9322815398380806,3.0445914120814077
102,4.6676818,9.152848,1.3575767,0.4241644,275.213,80.0930449,0,0,275.213,80.0930449,254907.812,0.938271881856949,4.249111532759075,3.3138460867067185,3.1968258924555304
103,4.731027,9.0895028,1.3353403,0.4282031,275.401,80.5991326,0,0,275.401,80.5991326,250636.406,0.7979785043832414,2.553213311612066,3.900659087361156,3.6580378641953533
104,4.7951418,9.025388,1.3133137,0.4322803,275.313,80.8721111,0,0,275.313,80.8721111,253774.812,0.7335807234771942,1.5236106207987872,5.214619814884759,3.4474409841889404
105,4.860032,8.9604978,1.2914949,0.4363963,275.178,81.1070272,0,0,275.178,81.1070272,254271.188,0.7719442197658268,2.165586640465469,4.381074181311795,4.013813121436917
106,4.9257036,8.8948262,1.2698818,0.4405516,274.849,81.1833492,0,0,274.849,81.1833492,246865.156,0.8367930424294888,1.630266029550493,4.792008062743805,4.90131320212942
107,4.9588342,8.8616956,1.2591519,0.442644,274.704,81.2483179,0,0,274.704,81.2483179,247817.062,0.567758102172192,1.1663867501627654,5.178597627627265,5.3255568314157715
108,5.0256886,8.7948412,1.2378439,0.4468587,274.297,81.2635834,0,0,274.297,81.2635834,241642.281,0.512893394098415,1.2276391274621437,4.778580262546242,3.7613567930632117
109,5.0933388,8.727191,1.2167368,0.4511135,273.995,81.3933293,0,0,273.995,81.3933293,247338.828,0.446154053076795,1.2857503164257025,4.544676844794847,3.3943209980969407
110,5.1617902,8.6587396,1.1958289,0.4554089,273.825,81.6391203,0,0,273.825,81.6391203,246314.078,0.3231529053216339,1.8833033889413344,4.610282763772134,3.2077992300581744
111,5.1963181,8.6242117,1.185449,0.4575719,273.515,81.5683089,0,0,273.515,81.5683089,241959.5,0.3143547880893398,1.6901825971859163,5.313923975235296,2.209688189372223
112,5.2659816,8.5545482,1.1648361,0.4619287,272.805,81.3535387,0,0,272.805,81.3535387,242226.641,0.3512985925484057,1.1223537618839339,5.354801933909714,2.144000621724318
113,5.3364599,8.4840699,1.1444177,0.4663271,272.705,81.6830425,0,0,272.705,81.6830425,240677.828,0.3205973539387034,1.347695646180829,5.650256726362073,2.4467807501089123
114,5.4077582,8.4127716,1.1241918,0.4707673,272.593,82.0300465,0,0,272.593,82.0300465,236019.0,0.3017896223405646,1.5378224248081125,4.532135236343302,2.0904223538673183
115,5.4437164,8.3768134,1.1141506,0.4730032,272.477,82.1444987,0,0,272.477,82.1444987,238322.938,0.32864537319540543,1.111594690436337,4.985770391357145,1.9184152805508956
116,5.516254,8.3042758,1.0942102,0.477507,272.2,82.344161,0,0,272.2,82.344161,239386.031,0.43982459092731185,0.9574506908224104,4.503221492951601,2.0697541135322646
117,5.5896241,8.2309057,1.0744579,0.4820537,271.893,82.5419545,0,0,271.893,82.5419545,236812.016,0.6990100181893173,0.9514264998959958,4.623312628336885,2.5285771872799834
118,5.6266228,8.193907,1.0646517,0.4843432,271.821,82.708153,0,0,271.821,82.708153,233574.688,0.9287626542612349,1.1645179839042399,4.816666926275965,3.1308622598488984
119,5.7012504,8.1192794,1.0451782,0.4889549,271.733,83.1187973,0,0,271.733,83.1187973,232210.844,0.7359821882120758,0.9051092972417161,4.200479022954702,3.8159401659837733
120,5.7388805,8.0816493,1.0355104,0.4912773,271.473,83.1253718,0,0,271.473,83.1253718,237527.234,0.7201854490381958,0.6317121196008462,4.362475804598554,3.045152091851418
121,5.8147759,8.0057539,1.0163118,0.495955,271.025,83.219211,0,0,271.025,83.219211,233926.703,0.8180768097162189,0.6538377681526092,4.9081182814371545,3.3840979739546513
122,5.8915219,7.9290079,0.9972942,0.5006774,270.669,83.4139818,0,0,270.669,83.4139818,234214.719,0.7221675779067969,1.008450886282259,6.416853578782292,3.213953383305315
123,5.9302152,7.8903146,0.9878528,0.5030554,270.513,83.5288055,0,0,270.513,83.5288055,233675.594,0.638388763200395,1.005570677392125,7.163544676399343,3.251523536355979
124,6.0082449,7.8122849,0.9691037,0.5078453,270.321,83.8887841,0,0,270.321,83.8887841,226188.594,0.872969969810138,0.8456829877196334,6.486689767631031,2.8524340120232825
125,6.0475823,7.7729475,0.9597955,0.5102573,270.542,84.3640761,0,0,270.542,84.3640761,226534.891,0.9317938754607343,0.764161533890524,7.928802035485385,3.3034470631196804
126,6.1269047,7.6936251,0.941311,0.5151158,270.696,85.0799299,0,0,270.696,85.0799299,223761.469,0.65316413627295,1.0725173017391887,9.422620528835086,4.142592760423655
127,6.1668905,7.6536393,0.9321342,0.5175624,270.834,85.4889587,0,0,270.834,85.4889587,222331.875,0.5082678295250666,1.2080136621217652,12.313028889234227,3.975792642932548
128,6.2475137,7.5730161,0.9139106,0.5224904,271.065,86.2946383,0,0,271.065,86.2946383,224649.938,0.43014642668267533,0.9222132670494303,9.551866900824685,3.540589305863679
129,6.288152,7.5323778,0.9048633,0.524972,271.147,86.681568,0,0,271.147,86.681568,220461.391,0.4064069697156065,1.1622396728785414,9.930473680229586,3.037474923967646
130,6.3700838,7.450446,0.8868969,0.5299707,271.396,87.528164,0,0,271.396,87.528164,219300.906,0.3421531761413134,1.0617670221409345,9.471183219557348,3.365348281556203
131,6.4113782,7.4091516,0.8779774,0.5324878,271.443,87.8990346,0,0,271.443,87.8990346,216233.844,0.2656201461312573,1.0745207715107818,9.994159956686309,3.3167992256754557
132,6.4946258,7.325904,0.8602646,0.5375579,271.515,88.6083195,0,0,271.515,88.6083195,218811.094,0.33317125995772706,0.8067036634592254,7.728164113114851,2.3739815795752737
133,6.5365796,7.2839502,0.8514709,0.5401111,271.474,88.8978526,0,0,271.474,88.8978526,216537.75,0.3759357485509717,0.8282861661180261,8.603070981242855,2.189288519228929
134,6.578754,7.2417758,0.8427188,0.5426764,271.536,89.2996707,0,0,271.536,89.2996707,213532.641,0.570032015193479,0.66221971062114,7.934741542873321,1.787421554534866
135,6.6637658,7.156764,0.8253385,0.5478436,271.484,89.9229124,0,0,271.484,89.9229124,218822.656,0.5164633303353641,1.0309754944067286,7.247191991918927,2.8696566562784027
136,6.7066037,7.1139261,0.81671,0.5504456,271.469,90.2638035,0,0,271.469,90.2638035,215223.812,0.4726556371897953,1.34626749774943,6.728093073779401,3.147415307956943
137,6.7929451,7.0275847,0.799575,0.5556868,271.846,91.3517043,0,0,271.846,91.3517043,218784.859,0.3108931942099135,0.5633085920968907,5.129899944092306,2.077627899106661
138,6.8364491,6.9840807,0.7910682,0.558326,272.177,92.0533958,0,0,272.177,92.0533958,211522.938,0.38335656409494967,0.6162461713344404,5.0863627660887865,1.7313769908534942
139,6.8801757,6.9403541,0.7826017,0.5609778,272.198,92.4415808,0,0,272.198,92.4415808,209787.906,0.2893893040113283,0.855887604410441,5.481601687279663,2.0483985621765863
140,6.9682975,6.8522323,0.7657884,0.5663193,272.044,93.044384,0,0,272.044,93.044384,204078.438,0.31746849880193534,1.0017083801770754,5.206557595827356,2.423305861016398
141,7.0126931,6.8078367,0.7574414,0.569009,271.814,93.1926377,0,0,271.814,93.1926377,217296.438,0.2819868073139081,1.3250751306243795,5.018238842937826,2.4813487559042997
142,7.0573122,6.7632176,0.7491338,0.5717116,271.623,93.3958011,0,0,271.623,93.3958011,205106.0,0.3581014948394215,1.0156061838970831,5.324037450769992,2.063470343378585
143,7.1472212,6.6733086,0.7326362,0.5771552,271.387,93.94889,0,0,271.387,93.94889,208203.219,0.32256738474669516,0.6722501239343883,5.323639928653906,1.7616171930531614
144,7.1925116,6.6280182,0.7244458,0.5798964,271.196,94.1551887,0,0,271.196,94.1551887,208853.594,0.33073253368414307,0.7891737210762673,5.65615889359981,2.0445019746195876
145,7.238026,6.5825038,0.7162942,0.5826507,270.912,94.2624303,0,0,270.912,94.2624303,208789.781,0.5572548496405949,1.0992498254057053,5.224924006570884,2.2943054622049295
146,7.3297275,6.4908023,0.7001064,0.5881985,270.472,94.6378602,0,0,270.472,94.6378602,201719.672,0.4481511008660768,0.9266515507022207,5.135357082767663,2.4023992766982403
147,7.3759147,6.4446151,0.6920698,0.5909922,270.119,94.7005098,0,0,270.119,94.7005098,202187.938,0.5101311034823819,0.7767798444170365,6.08066015902894,2.3498746954069416
148,7.4223265,6.3982033,0.6840712,0.5937991,269.785,94.7803049,0,0,269.785,94.7803049,203773.453,0.5155769209663167,0.5891494019645673,7.567700643446499,2.4104756819104596
149,7.5158237,6.3047061,0.6681873,0.5994531,269.089,94.9184378,0,0,269.089,94.9184378,201474.188,0.5391142112827314,0.3340202620351238,7.228182129414265,1.9445214924355743
150,7.5629092,6.2576206,0.6603016,0.6023002,268.923,95.1848756,0,0,268.923,95.1848756,191462.141,0.5113048364860681,0.5299658161422117,9.833535820450829,2.3110787229754894
151,7.6102194,6.2103104,0.6524532,0.6051609,268.725,95.41933,0,0,268.725,95.41933,202583.828,0.7329848695483909,0.48291034601478866,9.45476536528177,2.9682144639302557
152,7.6577542,6.1627756,0.6446418,0.6080351,268.431,95.5698239,0,0,268.431,95.5698239,200497.734,0.8753457085243913,0.7553001103562569,9.954599552915846,3.6973687781426965
153,7.7534978,6.067032,0.6291298,0.6138246,268.012,96.0463431,0,0,268.012,96.0463431,195867.938,0.5627214703818426,0.7787117425618472,9.425301267943599,3.4266630857405587
154,7.8017065,6.0188233,0.6214287,0.61674,267.823,96.3097525,0,0,267.823,96.3097525,195187.281,0.7398582733555908,1.1216550168434174,8.412731282444108,2.569800587269052
155,7.8501398,5.97039,0.6137641,0.6196693,267.568,96.5071126,0,0,267.568,96.5071126,188853.219,0.5053230280674071,1.9735601050062666,8.333708475894426,3.021358410627079
156,7.8987975,5.9217323,0.6061357,0.6226124,267.324,96.7246691,0,0,267.324,96.7246691,191468.438,0.43529864444440036,1.732982929818862,8.099166549431267,3.199400755915787
157,7.996786,5.8237438,0.5909868,0.6285407,266.691,97.0224597,0,0,266.691,97.0224597,192729.375,0.39036070424133595,1.4651673261993903,7.9867552091251826,2.599216510305686
158,8.0461165,5.7744133,0.5834661,0.631526,266.374,97.177029,0,0,266.374,97.177029,189870.438,0.5017934764059484,1.1469668501303423,8.491338018567749,2.2774934185920594
159,8.0956711,5.7248587,0.5759808,0.6345255,266.05,97.3264872,0,0,266.05,97.3264872,192630.172,0.4872980018722116,0.6509116700796173,8.522310547039908,2.3614534278808863
160,8.1454495,5.6750803,0.568531,0.6375392,265.866,97.6318544,0,0,265.866,97.6318544,188612.953,0.4980360997347126,0.7444849260857213,8.098024097277513,2.3280284479398796
161,8.2456775,5.5748523,0.5537369,0.6436096,265.403,98.1556674,0,0,265.403,98.1556674,178434.312,0.5481082474347083,0.5856800521153427,6.880183980299921,2.3937774365683504
162,8.2961266,5.5244032,0.5463922,0.6466665,265.128,98.3674937,0,0,265.128,98.3674937,187138.125,0.6689884224928792,0.9010856990518572,7.786756851599336,2.3110072336661727
163,8.3467988,5.473731,0.5390822,0.6497379,264.822,98.5674431,0,0,264.822,98.5674431,186665.688,0.4994210301787232,0.7791921318724461,8.020618885086549,2.0522539694149318
164,8.3976939,5.4228359,0.5318068,0.6528238,264.498,98.7392705,0,0,264.498,98.7392705,187522.344,0.508956009676532,1.1563440727805148,9.753081005481931,2.6706293702282062
165,8.4488118,5.371718,0.5245658,0.6559245,264.264,99.0213341,0,0,264.264,99.0213341,182837.672,0.2922918528251766,0.5926986047865695,9.047649293391224,2.003744691858484
166,8.500152,5.3203778,0.517359,0.6590398,264.06,99.33394,0,0,264.06,99.33394,176933.906,0.3119701086870292,0.3839251598713886,8.968193326985373,1.9924761715406933
167,8.6034987,5.2170311,0.5030475,0.665315,263.501,99.8280888,0,0,263.501,99.8280888,181091.375,0.28680822663602634,0.14492116304808164,9.6525320136749,1.4334677231776833
168,8.6555045,5.1650253,0.4959425,0.6684749,263.194,100.0526702,0,0,263.194,100.0526702,181220.438,0.21499921957719773,0.07803185268164334,9.289281338869323,1.0625885604874121
169,8.7077315,5.1127983,0.488871,0.6716499,262.899,100.2900629,0,0,262.899,100.2900629,178725.281,0.43102972457568295,0.08231046112074077,8.474493323459068,1.5045555586844506
170,8.7601795,5.0603503,0.4818329,0.6748399,262.608,100.5308555,0,0,262.608,100.5308555,179375.625,0.36255949597820586,0.10371146370472194,8.64138024892114,1.4231066246624724
