,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,StellarAge_Gyr
0,0.0008122748,0.00080988626,2.3885648e-06,0.000704516,0.0,2.2667684e-05,8.2702536e-05,0.005988419,0.0059884186,0.0,0.0,0.004245774,0.0007000418,0.001042603,0.09744735,0.09744735,0.0,8.164826e-06,0.00040427106,0.09477718,0.0022577322,0.012477666,0.012477666,0.0,2.3256101e-05,0.0006811909,0.0026667998,0.009106419,0.14
1,0.00021186967,0.00020178006,1.0089613e-05,8.444434e-05,0.0,3.9695544e-05,7.764017e-05,0.0063263467,0.0063263467,0.0,0.0,0.0033067442,0.0010526596,0.0019669428,0.081065655,0.081065655,0.0,6.660282e-06,0.00080294005,0.0769036,0.0033524549,0.008558812,0.008555225,3.5861785e-06,2.7948643e-05,0.0012733416,0.00406148,0.003192455,0.42000000000000004
2,0.00024764292,0.00024268457,4.958335e-06,9.922341e-05,0.0,3.1478085e-05,0.00011198307,0.0075920545,0.0075920545,0.0,4.113768e-06,0.0035057736,0.0015794631,0.0025027038,0.08721513,0.08721514,0.0,1.5839261e-05,0.0008280919,0.08258938,0.0037818276,0.01207117,0.012071169,0.0,5.9903563e-05,0.0014457306,0.0070811003,0.0034844347,0.7000000000000001
3,0.00046921222,0.00046736986,1.8423394e-06,0.00024373077,0.0,3.9164595e-05,0.00018447451,0.008337235,0.008337235,0.0,2.1969277e-06,0.0044359597,0.0015460828,0.002352996,0.07674241,0.07674241,0.0,2.1476846e-05,0.000961691,0.071557894,0.0042013437,0.01834212,0.018342119,0.0,9.682865e-05,0.001683983,0.011893719,0.004667588,0.9800000000000001
4,0.0011116356,0.0010869857,2.4649811e-05,0.0005522956,0.0,8.04007e-05,0.00045428943,0.010375283,0.010375282,0.0,3.2447967e-06,0.0047812713,0.0019645244,0.0036262413,0.0634505,0.06336077,8.971999e-05,8.653621e-05,0.0010572225,0.054393172,0.007823849,0.025682809,0.02567157,1.1239882e-05,0.0003926101,0.0019403783,0.014128734,0.009209846,1.2600000000000002
5,0.008877,0.0072739166,0.0016030836,0.003516277,3.2209555e-05,0.0013374588,0.002387971,0.008924615,0.008924614,0.0,0.0,0.0036556018,0.0021455286,0.0031234843,0.043403666,0.04305221,0.00035145777,0.00023112999,0.0005924175,0.033389024,0.008839636,0.038132697,0.037913118,0.00021957717,0.0006551687,0.0013647742,0.021995056,0.013898121,1.54
6,0.030208463,0.010196239,0.020012224,0.006721492,8.53934e-06,0.0016775457,0.0017886627,0.014140787,0.014136295,4.4906833e-06,3.0770276e-05,0.00498995,0.0035666802,0.005548895,0.038264453,0.037234426,0.001030029,0.00044994324,0.00061882625,0.028447647,0.0077180113,0.04478816,0.041773807,0.0030143545,0.0015379653,0.0014045712,0.02800182,0.010829451,1.8200000000000003
7,0.072329804,0.053641297,0.018688517,0.0245263,5.3184096e-05,0.0092559215,0.01980589,0.011701096,0.011687624,1.3471046e-05,2.8963384e-05,0.0047089825,0.0031715913,0.003778087,0.037028555,0.036290158,0.0007383986,0.0014977158,0.00049404317,0.024748322,0.009550076,0.05165237,0.049485974,0.0021663927,0.0041883187,0.0010646683,0.02977466,0.014458328,2.1
8,0.029924033,0.015731025,0.014193007,0.00018293495,1.2262068e-05,0.011875566,0.0036602626,0.012406046,0.0124060465,0.0,5.366344e-06,0.0031256797,0.005637285,0.003637715,0.033323865,0.03269121,0.0006326532,3.6457706e-05,0.00024470955,0.0279019,0.004508144,0.039962497,0.037513867,0.0024486273,8.3085e-05,0.00062023406,0.030905135,0.0059054117,2.3800000000000003
9,0.031190004,0.014826103,0.016363902,0.0003268237,9.466001e-06,0.013716933,0.00077288056,0.01551554,0.015508751,6.7869164e-06,7.336136e-06,0.006545279,0.005137361,0.0038187762,0.033795107,0.033041216,0.0007538896,4.765909e-05,0.00043858512,0.030516528,0.0020384467,0.04154739,0.039002895,0.0025444916,9.935869e-05,0.0011799014,0.034265075,0.0034585614,2.66
