,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[Fe/H]
0,0.0002340659,2.0418947e-05,0.00021364694,8.191114e-06,5.274841e-06,1.539891e-06,2.0356774e-06,6.402989e-05,8.759235e-06,5.5270655e-05,5.1698776e-06,0.0,0.0,0.0,4.9071896e-05,1.8419282e-06,4.722997e-05,0.0,0.0,0.0,0.0,0.000111304136,4.308983e-06,0.000106995154,0.0,0.0,0.0,2.2851953e-06,-2.465
1,0.00030501888,1.2286789e-05,0.0002927321,2.0550995e-06,3.902842e-06,3.398529e-06,0.0,0.00011629563,1.0406224e-05,0.000105889405,0.0,0.0,0.0,3.8546655e-06,2.8403556e-05,0.0,2.8403554e-05,0.0,0.0,0.0,0.0,0.00011075529,7.803112e-06,0.00010295218,5.9399576e-06,0.0,0.0,0.0,-2.395
2,0.00038652073,3.0489638e-05,0.00035603112,1.998543e-05,2.3968867e-06,4.273456e-06,0.0,0.00013335618,2.7968386e-05,0.000105387786,1.6150043e-05,8.269928e-06,0.0,0.0,5.953103e-05,6.70288e-06,5.282815e-05,0.0,2.1415563e-06,0.0,2.3965692e-06,0.00012548242,6.3319535e-06,0.000119150456,3.1736824e-06,0.0,0.0,3.158271e-06,-2.325
3,0.00044952706,4.3173874e-05,0.00040635315,2.9091581e-05,2.1494918e-06,1.5562938e-06,1.943266e-06,8.427233e-05,1.06152675e-05,7.365706e-05,1.06152675e-05,0.0,0.0,0.0,6.7311594e-05,2.785672e-06,6.452592e-05,2.785672e-06,0.0,0.0,0.0,0.00015877317,1.0343254e-05,0.00014842991,1.8862255e-06,2.6685286e-06,0.0,2.6064213e-06,-2.255
4,0.0005863728,4.146917e-05,0.0005449036,2.8874105e-05,4.96364e-06,1.7141035e-06,4.682655e-06,0.00012706046,2.6316877e-05,0.00010074358,3.4209884e-06,3.999883e-06,0.0,1.2104328e-05,9.3989045e-05,2.0570228e-06,9.1932015e-05,2.0570228e-06,0.0,0.0,0.0,0.0001757837,2.2418206e-05,0.00015336549,6.3571747e-06,5.1843554e-06,1.6454173e-06,4.638522e-06,-2.1849999999999996
5,0.0006613147,4.9720547e-05,0.0006115942,3.9339797e-05,4.8325746e-06,1.3153284e-06,4.2328484e-06,0.00015289497,1.7907092e-05,0.00013498787,6.1002547e-06,0.0,0.0,8.159999e-06,0.00011136352,1.0998187e-05,0.00010036534,6.6925627e-06,0.0,0.0,4.3056243e-06,0.00027320057,2.4512605e-05,0.00024868795,1.3847992e-05,0.0,2.6174662e-06,1.6573728e-06,-2.115
6,0.0008703731,5.338836e-05,0.0008169847,2.8166125e-05,8.289565e-06,0.0,9.121996e-06,0.00023146387,4.4513086e-05,0.00018695078,2.6640086e-05,1.1236356e-05,3.24145e-06,0.0,0.00016256186,1.1877914e-05,0.00015068395,5.668541e-06,0.0,3.6752695e-06,2.5341044e-06,0.00036008694,2.9793091e-05,0.00033029384,1.2413065e-05,7.575078e-06,0.0,5.3479625e-06,-2.045
7,0.0010555278,0.00010122413,0.0009543037,4.7682417e-05,1.8723944e-05,1.3768664e-05,1.2292556e-05,0.00030116428,9.809392e-05,0.00020307038,4.2434167e-05,2.2379154e-05,1.3099762e-05,2.3179243e-06,0.00015632139,2.3049688e-05,0.00013327171,1.6129901e-05,2.3620833e-06,0.0,4.557703e-06,0.00036802137,4.624176e-05,0.0003217796,2.4615365e-05,1.4388162e-05,4.8801294e-06,2.3581022e-06,-1.9749999999999999
8,0.001332037,0.00011770987,0.0012143272,6.9669906e-05,1.9271607e-05,8.794028e-06,1.5299654e-05,0.00038251537,8.042498e-05,0.0003020904,3.1468793e-05,2.7777634e-05,4.3042537e-06,4.064764e-06,0.00022517267,1.3019244e-05,0.00021215343,1.0413862e-05,2.6053817e-06,0.0,0.0,0.00053000706,4.088896e-05,0.0004891181,1.4667867e-05,7.276283e-06,8.046517e-06,5.121175e-06,-1.9049999999999998
9,0.0016916022,0.00012273318,0.0015688691,6.623072e-05,2.0389114e-05,1.5290345e-05,1.884918e-05,0.00040699315,8.320478e-05,0.00032378835,1.50530195e-05,3.2962067e-05,3.9928927e-06,1.0081508e-05,0.00025338642,1.2721151e-05,0.00024066526,7.633635e-06,0.0,2.7498609e-06,2.3376545e-06,0.0006452551,5.684061e-05,0.0005884145,3.078247e-05,5.2172354e-06,1.1586353e-05,9.25455e-06,-1.835
