Snapshot,Time_Gyr,Redshift,ExpansionFactor,Mass_Msun,Mass_H_Msun,Mass_B_Msun,Mass_CD_Msun,Mass_WD_Msun
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,290497.5625,76871.4375,213626.109375,0.0,0.0
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,487558.1875,99929.125,267821.65625,119807.421875,0.0
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,645836.5625,94061.9453125,501944.90625,49829.7265625,0.0
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,1140989.375,325224.375,537306.9375,0.0,278458.125
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,1627760.375,500088.03125,806713.3125,86177.375,234781.71875
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,2692212.5,509015.59375,1671466.0,152430.03125,359301.0
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,3482518.25,686106.25,1928144.875,450155.6875,418111.4375
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,4881256.0,2210421.25,1822105.25,415739.625,432989.5
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,6029871.0,1649963.875,3243864.75,404229.0,731813.0625
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,8442339.0,1787372.625,5152165.0,389933.21875,1112868.875
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,12619451.0,2206556.5,8119688.5,806025.625,1487180.5
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,21806336.0,1530227.375,8610231.0,4475136.0,7190743.0
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,30281312.0,2125061.5,13723384.0,5218169.0,9214697.0
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,51415684.0,5610305.5,29908716.0,5667592.0,10229072.0
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,11699006.0,1398188.125,6606871.5,1512760.875,2181185.0
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,14185962.0,1314170.125,10903784.0,520656.34375,1447351.0
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,49231912.0,15379442.0,24580866.0,2841409.25,6430194.0
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,111391472.0,27169544.0,54874704.0,9071672.0,20275556.0
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,134652560.0,27223244.0,69620536.0,12080746.0,25728032.0
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,98322784.0,30442976.0,46486384.0,6712149.5,14681274.0
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,121980512.0,23482216.0,73042576.0,7089899.5,18365824.0
