,TimeBinCenters_Gyr,StellarAgeDist_All,StellarAgeDist_All_InSitu,StellarAgeDist_H,StellarAgeDist_H_InSitu,StellarAgeDist_B,StellarAgeDist_B_InSitu,StellarAgeDist_CD,StellarAgeDist_CD_InSitu,StellarAgeDist_WD,StellarAgeDist_WD_InSitu
0,0.25,0.038903556816373155,0.03890238650301005,0.0007082588035485211,0.0007064520208864076,0.008482209101293036,0.008482209101293036,0.13351376365497608,0.13351376365497608,0.014864386455775709,0.014862102438188774
1,0.75,0.042674891628982574,0.0426707955322117,0.0004571160135147343,0.0004444685348799393,0.011743269964076567,0.011743269964076567,0.14026120327392222,0.14026120327392222,0.021150002855021985,0.021150002855021985
2,1.25,0.042150006085629486,0.04206457321012274,0.0038321860263428914,0.003765335067844689,0.014952567956022265,0.014952567956022265,0.10813899678871422,0.1079122902964947,0.044102095586136016,0.04407468737509279
3,1.75,0.05292391090638429,0.04405878718085555,0.04123258713209388,0.01766672087014653,0.020515351142061475,0.020511900284005617,0.0706225780968808,0.06919923527459532,0.07185747730257523,0.0684383029749329
4,2.25,0.06945985357039201,0.05896565364341956,0.09090104251359604,0.0626772905487199,0.020539507148452464,0.02052570371622904,0.06469782595485503,0.0634404229361529,0.07938788328670131,0.07534288814023868
5,2.75,0.054077839882406914,0.044574310217303785,0.05023759192006794,0.0250365873489078,0.025974608586425016,0.025960805154201592,0.060645155258889465,0.059359706076201425,0.07111517158682122,0.06714326500314052
6,3.25,0.04943696224100965,0.04284985347676694,0.0419805951542089,0.02449997289826007,0.03010873653734001,0.03010873653734001,0.05264498698190555,0.051705440488377205,0.06852052760806258,0.06582538685547878
7,3.75,0.06049174226890992,0.048129722214420134,0.05588559452183497,0.024160297757782716,0.045551326337293765,0.04494052446140733,0.05640083577568678,0.054245955509435194,0.08020099354765031,0.0745640381430937
8,4.25,0.0466943328745705,0.030648166353022685,0.0606410464885179,0.026514535566516704,0.03279695496285151,0.02991203762815624,0.03302202091308961,0.026328336441783177,0.05162336549991435,0.04058242448466853
9,4.75,0.044164115383535096,0.026270024061642746,0.045489367084033464,0.011724212694454984,0.042973535369569646,0.040837454232995035,0.033466085176200026,0.022785171058228512,0.05373151373265574,0.03842174384742762
10,5.25,0.052628991938881556,0.0302005214916346,0.070171825031167,0.03143621153811408,0.029025167107801356,0.026216168650334905,0.03775247390538159,0.022558464566008983,0.06061325872209216,0.03874379032718552
11,5.75,0.04013648194440544,0.02270700502766621,0.04665654868375883,0.015926789166531157,0.0315235883402408,0.029038970540024776,0.02989487362865944,0.018461387443732383,0.04760349454690801,0.031236224518928796
12,6.25,0.03917448435993222,0.021209589079571947,0.04562487578369198,0.012824543335682151,0.03527812190501168,0.03249327945393622,0.027373056050258728,0.016708502194612333,0.04513218751784389,0.028739793296408384
13,6.75,0.037402629928189574,0.016771760806673596,0.047456953403075146,0.006636312717943159,0.03477084577080091,0.03187557586193807,0.023530731584187572,0.013441124090252556,0.03999086392965226,0.02284245988694113
14,7.25,0.02951179207744666,0.017709181810521585,0.031250112923916384,0.005940701393029432,0.04581014069148294,0.044591987797765915,0.016075126324596952,0.011379731037287375,0.02965796836635642,0.02097870153600183
15,7.75,0.056933989645067365,0.041953393440627665,0.037796086508753865,0.008697851735414748,0.1721736609808029,0.17049309310760122,0.019968868757975627,0.012115942841917797,0.04097755952720836,0.028075144178610175
16,8.25,0.06145315469670159,0.03742837682217791,0.07523804361573347,0.03880427123421323,0.11943764817121777,0.08922883675025794,0.02206765669625537,0.012113605661585636,0.04413863986752698,0.02614286530006281
17,8.75,0.03056624441760526,0.009846431480493217,0.04627170397672864,0.012499322456501708,0.04178298934029947,0.01906253990054627,0.011293255364997453,0.0032066114157236142,0.022122994347056474,0.006881744989436419
18,9.25,0.030245578556114185,0.0067977651696018125,0.04401141886642456,0.008912858872206263,0.04137233723165265,0.01047335419952171,0.01224682494051876,0.002956533120182487,0.023068577628047735,0.0054450979272540395
19,9.75,0.03202094392794615,0.0087984158638317,0.04439084322546841,0.01363759553363326,0.048826190632300724,0.010994433765955904,0.012422113465430765,0.003129484464762332,0.024413863986752698,0.006767544110089648
20,10.25,0.024731061989158216,0.0029421677948487488,0.03319421106835059,0.004229678212007878,0.038421853593896126,0.004972686458487903,0.010309302445158064,0.0008437220999097849,0.019064694798149946,0.002021355564437846
21,10.75,0.020444789296782107,0.0023043470119559215,0.02561295101812203,0.002932408260610331,0.037262365287128646,0.004627600652902344,0.007736066899449828,0.0007245259029696213,0.015200137041055216,0.0015165876777251184
22,11.25,0.01701635629956277,0.006750367478396016,0.022006612824543335,0.0055504363380129,0.030847220161293105,0.01920402508083635,0.006207550962217143,0.002075416134958141,0.0121167132986924,0.004593159367327128
23,11.75,0.013395991910794033,0.004285102379013005,0.01954216127342042,0.00534807667985618,0.020115051607582226,0.008830745764934452,0.004819265844914062,0.0013134953466739587,0.009560897618911665,0.002836749842973791
24,12.25,0.007854558136486625,0.00124404310498179,0.011599544690769147,0.0011274323811588704,0.011253248120145075,0.0032403557144483975,0.002877068988889045,0.0003879719351385714,0.005735168160794838,0.0009067549820133615
25,12.75,0.004587628383375932,0.0007250091284442322,0.00644479375575912,0.0007136791515348619,0.007215744194794036,0.0019497348015584076,0.0016570608555014888,0.0001799628855763253,0.0033643579055558726,0.0004613715525609547
26,13.25,0.000911674109859656,0.00011820164967371664,0.001358700561909408,0.00011382730771315519,0.0012457597581638676,0.000310577225027003,0.0003459026891596902,2.8046163985920826e-05,0.0006783532233198196,8.450865071661052e-05
