,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/H]
0,0.0004167103,2.5000372e-05,0.00039170994,1.8523646e-05,2.3559676e-06,1.3794729e-06,0.0,0.00010293795,2.023801e-05,8.269993e-05,8.1134185e-06,8.269928e-06,0.0,3.8546655e-06,7.394301e-05,8.6024975e-06,6.5340515e-05,2.785672e-06,2.1415563e-06,3.6752695e-06,0.0,0.00013821787,1.5379184e-05,0.00012283868,4.864684e-06,0.0,2.6174662e-06,0.0,-1.9649999999999999
1,0.0005397524,5.0679875e-05,0.0004890725,2.900245e-05,6.181359e-06,5.8297496e-06,3.5495002e-06,9.992204e-05,1.554541e-05,8.437663e-05,3.9438637e-06,0.0,0.0,4.3883556e-06,6.849102e-05,1.9299769e-06,6.656104e-05,0.0,0.0,0.0,1.9299769e-06,0.00020038529,2.1524706e-05,0.00017886059,1.8862255e-06,5.5651576e-06,0.0,9.4541665e-06,-1.895
2,0.0006481659,4.975235e-05,0.0005984135,3.2038883e-05,6.7176256e-06,1.7141035e-06,2.166043e-06,0.00010365786,1.6236892e-05,8.7420965e-05,3.1235973e-06,5.3973226e-06,0.0,7.715972e-06,0.00012326706,8.392839e-06,0.00011487423,6.2280847e-06,0.0,0.0,0.0,0.00024478606,2.087231e-05,0.00022391375,1.3773155e-05,0.0,1.6454173e-06,5.4537377e-06,-1.825
3,0.00077620975,4.704971e-05,0.0007291599,2.898572e-05,5.2517726e-06,1.8472331e-06,7.6078536e-06,0.00017730592,7.1590885e-06,0.00017014684,3.1592056e-06,3.999883e-06,0.0,0.0,0.00010601559,8.496481e-06,9.7519114e-05,6.120833e-06,0.0,0.0,2.3756475e-06,0.00026929687,1.7933215e-05,0.00025136367,5.929322e-06,2.1872893e-06,0.0,5.3479625e-06,-1.755
4,0.0009868472,8.109105e-05,0.00090575614,5.2350286e-05,7.2797284e-06,5.1241454e-06,9.684193e-06,0.00022717942,4.418524e-05,0.00018299418,2.261803e-05,8.920491e-06,4.818801e-06,4.057112e-06,0.00016217315,1.4966002e-05,0.00014720716,1.2913319e-05,0.0,0.0,2.0526832e-06,0.00037591317,3.3408265e-05,0.00034250488,1.6330723e-05,7.325222e-06,9.75232e-06,0.0,-1.685
5,0.0012134955,8.020767e-05,0.0011332878,4.433324e-05,1.6920945e-05,6.098319e-06,1.0789116e-05,0.00031146588,6.6646564e-05,0.00024481927,2.5218033e-05,5.7108336e-06,1.44796595e-05,6.4208116e-06,0.0001927783,1.7116437e-05,0.00017566187,6.4519313e-06,2.3620833e-06,0.0,5.0391245e-06,0.0004659426,5.4458687e-05,0.00041148392,2.8351982e-05,1.4756908e-05,6.2196345e-06,2.6399646e-06,-1.615
6,0.0015530564,0.000105641266,0.001447415,6.1203566e-05,1.3285128e-05,9.684353e-06,1.4077274e-05,0.00033640722,0.0001027456,0.00023366163,3.1073912e-05,4.6886013e-05,5.339899e-06,7.869612e-06,0.00025551143,1.6941962e-05,0.00023856947,1.1854447e-05,0.0,2.7498609e-06,2.3376545e-06,0.00058007217,5.369891e-05,0.0005263733,2.4971267e-05,1.1549457e-05,1.065118e-05,6.5270096e-06,-1.545
7,0.0019054561,0.00018099474,0.0017244612,9.957263e-05,3.1523836e-05,2.5598276e-05,2.2665237e-05,0.0004247056,9.999401e-05,0.00032471155,2.8302415e-05,3.631439e-05,5.6580093e-06,2.465328e-05,0.00030602148,1.6984734e-05,0.00028903675,1.6984734e-05,0.0,0.0,0.0,0.00064311246,4.881395e-05,0.0005942985,2.4710525e-05,1.0829945e-05,4.328973e-06,6.834375e-06,-1.475
8,0.0023300871,0.00023874175,0.0020913456,0.00013547084,3.8796104e-05,2.1179258e-05,4.15912e-05,0.00054165843,0.00016543813,0.0003762203,4.104437e-05,7.6494995e-05,1.3706049e-05,9.809781e-06,0.00038564665,3.9203136e-05,0.00034644353,2.4329463e-05,4.9368086e-06,0.0,7.0498854e-06,0.00077730324,9.100823e-05,0.00068629504,4.0969644e-05,2.0630681e-05,1.680247e-05,1.26054365e-05,-1.4049999999999998
9,0.0029536942,0.00037271745,0.0025809768,0.0002313883,5.37887e-05,4.0588944e-05,4.1310595e-05,0.000610778,0.0001841694,0.00042660866,3.5247773e-05,6.928379e-05,2.7791551e-05,2.0375563e-05,0.0004959642,7.475245e-05,0.00042121173,3.239295e-05,1.815817e-05,1.1422264e-05,1.0262089e-05,0.0010008755,0.00014192265,0.0008589529,6.802446e-05,4.637017e-05,5.4169777e-06,1.882411e-05,-1.335
10,0.003629591,0.0004741698,0.0031554212,0.0002614739,9.0613175e-05,5.5043216e-05,6.529015e-05,0.0007044918,0.00021942175,0.00048507002,4.4903012e-05,0.000116770665,2.1920363e-05,2.0477624e-05,0.00063120644,8.599569e-05,0.0005452107,5.0080333e-05,1.09678385e-05,7.447214e-06,1.7500306e-05,0.0013910362,0.00016616049,0.0012248757,9.138775e-05,3.9614148e-05,9.874386e-06,2.2872799e-05,-1.265
11,0.004761003,0.0007280684,0.0040329346,0.0004012911,0.000113244474,7.960796e-05,0.00012874953,0.00091544917,0.00035193592,0.00056351325,7.953169e-05,0.000192656,1.62358e-05,3.7223897e-05,0.0008791406,9.899955e-05,0.0007801411,4.5253393e-05,1.2770153e-05,2.9608058e-05,1.1367949e-05,0.0017753749,0.00028663245,0.0014887424,0.00011450351,8.666762e-05,3.3688157e-05,5.022277e-05,-1.1949999999999998
12,0.0057623773,0.0008086062,0.004953771,0.0004141364,0.0001694222,6.862762e-05,0.0001531518,0.0013518943,0.00044023173,0.0009116626,6.8014604e-05,0.00021133877,4.4933673e-05,9.49362e-05,0.0010111432,0.00012000861,0.0008911345,5.0309347e-05,3.7638154e-05,1.2919174e-05,1.9141937e-05,0.0021600423,0.00037961954,0.0017804226,0.00015600784,0.00012130367,4.082857e-05,5.961895e-05,-1.125
13,0.0074287476,0.0010918806,0.006336867,0.00047385306,0.00023071034,0.00014536842,0.00024031739,0.001597019,0.00058570126,0.0010113178,8.9372705e-05,0.00032204168,6.4856285e-05,9.1499125e-05,0.0014478891,0.00019659892,0.0012512902,7.9785495e-05,3.9307597e-05,2.9157834e-05,4.595034e-05,0.0027508312,0.00043180224,0.0023190288,0.00014039737,0.00012854837,4.66008e-05,0.000114292154,-1.055
14,0.008831981,0.0012205092,0.0076114703,0.00049860426,0.00025669803,0.00013903763,0.00032222914,0.0019500952,0.0007598187,0.0011902766,0.000104304665,0.00043859606,7.13019e-05,0.00014202899,0.0015553728,0.00018562752,0.0013697454,6.4576256e-05,4.408111e-05,2.9377145e-05,4.7593006e-05,0.003202149,0.0004963373,0.0027058115,0.00017679548,0.00014089911,7.903155e-05,9.5676725e-05,-0.985
15,0.010481587,0.0015333325,0.0089482535,0.0006733398,0.00029999577,0.00020518419,0.00035284585,0.0023388425,0.0009900356,0.0013488069,0.00011095509,0.0005773322,0.00011758953,0.00017351224,0.0018422401,0.00025276956,0.0015894705,9.472011e-05,7.273789e-05,3.7930127e-05,4.7381447e-05,0.0037830737,0.0006410801,0.0031419937,0.00023948246,0.00015392654,7.277196e-05,0.00017205795,-0.9149999999999999
16,0.012754408,0.0021887454,0.010565663,0.0009931048,0.00035626296,0.0003398215,0.0004977486,0.0028482086,0.0013196155,0.0015285932,0.00012567114,0.0006837352,0.00019611041,0.0003037116,0.0023984963,0.00036990934,0.0020285868,0.000102110316,8.9049136e-05,6.1344384e-05,0.000115277784,0.0047606113,0.00088805176,0.0038725596,0.00031153767,0.00021858516,0.00013368852,0.00022156013,-0.8449999999999999
17,0.016557233,0.003038875,0.013518359,0.0012565998,0.000548757,0.00048619055,0.0007458783,0.00378147,0.0016730162,0.0021084535,0.00018550086,0.0009445022,0.0001873517,0.00034737174,0.003045295,0.0005387418,0.002506553,0.00014456647,0.00013421105,9.412625e-05,0.00016583808,0.006072494,0.0012625206,0.0048099738,0.00044327168,0.0003140008,0.00020913934,0.00029610872,-0.7749999999999998
18,0.020925175,0.003981974,0.016943201,0.0018039573,0.0006161585,0.0006649203,0.000896938,0.005130403,0.0022203485,0.0029100548,0.0002707436,0.0011600639,0.00030268088,0.00047943078,0.0038500582,0.0007554837,0.003094575,0.00026279656,0.00015524465,0.0001260738,0.00021136871,0.0077271275,0.0016544978,0.0060726297,0.0005981699,0.0003815184,0.0002743138,0.00040049577,-0.7049999999999998
19,0.025641456,0.0049236785,0.02071778,0.001986596,0.0007695799,0.0010441619,0.0011233413,0.0070342077,0.002915394,0.0041188137,0.0002525787,0.0015797548,0.00043874275,0.0006386421,0.0053310976,0.00091203314,0.0044190646,0.00028701665,0.0002134456,0.00018273495,0.0002266191,0.010054283,0.0020563726,0.0079979105,0.0006606316,0.00048290525,0.00043755502,0.00047358064,-0.6349999999999999
