,Time_Gyr,[Fe/H]_Type4_Mean,[O/H]_Type4_Mean,[O/Fe]_Type4_Mean,[Fe/H]_Type0_Mean,[O/H]_Type0_Mean,[O/Fe]_Type0_Mean,[Fe/H]_Type0_30ckpc_Mean,[O/H]_Type0_30ckpc_Mean,[O/Fe]_Type0_30ckpc_Mean
112,11.3406139,-0.07116222752253215,0.17821533280245533,0.2493775603249873,-0.3606441865208396,-0.15824867663242617,0.20239550988841337,0.029879141980504932,0.22231473549938366,0.19243559351887873
113,11.5271559,-0.06623508501693896,0.18213014240775052,0.24836522742468942,-0.36591501088536016,-0.1632081780839875,0.20270683280137264,0.03855314493717068,0.2313925610752741,0.1928394161381033
114,11.6524544,-0.06266856961492492,0.1850820630402403,0.24775063265516528,-0.3664557989539583,-0.16436213013105092,0.20209366882290733,0.03566396482715902,0.22728478857903892,0.19162082375188
115,11.8417883,-0.058404079165945914,0.18847835409870117,0.24688243326464734,-0.3684451573544653,-0.16641911161033723,0.20202604574412808,0.05821365176496698,0.24981397128209376,0.19160031951712678
116,11.9689232,-0.05548829656555232,0.19087610267413133,0.24636439923968384,-0.3697427504546715,-0.16811627429498888,0.20162647615968252,0.0674791007909349,0.2581166624257847,0.1906375616348499
117,12.1609735,-0.051653538605873114,0.19405599524969575,0.24570953385556882,-0.3666686818423749,-0.16599819610296654,0.2006704857394084,0.07121987563631257,0.25877147627428204,0.18755160063796952
118,12.3546162,-0.04826603626460057,0.1968169351190197,0.24508297138362048,-0.3643522920197759,-0.16417653599422732,0.20017575602554857,0.0604417186079128,0.24691079845666622,0.18646907984875327
119,12.4845818,-0.04583370544642537,0.1988282653741847,0.2446619708206098,-0.35404207931509113,-0.1547637283243713,0.1992783509907198,0.055935676209563454,0.2420580316829185,0.18612235547335518
120,12.6808145,-0.04344012828692021,0.20073516889485618,0.24417529718177658,-0.35511855012346866,-0.15668634624308272,0.19843220388038596,0.07084743700761828,0.2541070012061157,0.18325956419849737
121,12.8124798,-0.041980249416362546,0.20186934461650968,0.24384959403287226,-0.3674561846537606,-0.1690050559894325,0.19845112866432807,0.08177816010998787,0.2631050847282883,0.18132692461830047
122,13.0112207,-0.03943728142631829,0.2039559748857865,0.24339325631210482,-0.34702564006282,-0.15053831568902484,0.1964873243737951,0.09249640375139831,0.27113958563891793,0.17864318188751957
123,13.1445304,-0.03821625588728385,0.20491306450136665,0.24312932038865046,-0.3471136901319727,-0.15151730561642204,0.19559638451555056,0.09090758326726593,0.2679476275422897,0.17704004427502365
124,13.3456961,-0.036742375268255245,0.20602388104279704,0.24276625631105203,-0.34804178064632924,-0.1532768616094768,0.19476491903685259,0.09036850620715155,0.2652100794187402,0.17484157321158858
125,13.4805942,-0.035847773371730125,0.20669437932099258,0.24254215269272264,-0.35275198396811186,-0.15829551215204757,0.19445647181606432,0.10159165999573867,0.27477349065099665,0.17318183065525797
126,13.6841,-0.03458685884461063,0.20763572704700065,0.24222258589161128,-0.35703544625629513,-0.16285868061646466,0.19417676563983052,0.10727996313341637,0.2783315658761321,0.17105160274271575
127,13.8205298,-0.03448005663223173,0.20757387993881127,0.24205393657104288,-0.36680266187322796,-0.17204076594344545,0.19476189592978246,0.11485453425509978,0.2840661349494569,0.16921160069435712
