,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,StellarAge_Gyr
0,0.00026610683,0.00026610683,0.0,0.00021728862,0.0,6.806321e-06,4.201189e-05,0.0087899435,0.0087899435,0.0,0.0,0.007105834,0.000669147,0.0010149621,0.06172055,0.0617103,1.0253979e-05,1.1223492e-05,0.00024449395,0.059974816,0.0014797664,0.0100337565,0.0100095095,2.4248622e-05,4.3719014e-05,0.00073489704,0.002241848,0.006989044,0.14
1,0.0005093646,0.00050936453,0.0,0.00025100017,0.0,5.910339e-05,0.00019926098,0.007828372,0.007828372,0.0,0.0,0.004836233,0.0011115219,0.0018806166,0.05151703,0.051508494,8.533868e-06,1.3422101e-05,0.00039543197,0.048972555,0.0021270837,0.009019752,0.009004658,1.50939295e-05,0.000116565636,0.0011756953,0.0041311826,0.0035812147,0.42000000000000004
2,0.00028338775,0.00028338775,0.0,0.00019411513,3.04564e-06,1.2632255e-05,7.3594725e-05,0.0042366204,0.0042366204,0.0,0.0,0.0021830339,0.00074368616,0.0013099003,0.05078596,0.050782807,3.1506124e-06,1.2815737e-05,0.00018053125,0.04910632,0.0014831409,0.008424442,0.008422053,2.3882467e-06,8.372334e-05,0.00066285563,0.0051013874,0.0025740871,0.7000000000000001
3,0.00019653824,0.00019653824,0.0,5.627892e-05,0.0,3.424236e-05,0.00010601696,0.004848078,0.004848078,0.0,0.0,0.0018266792,0.0011250605,0.0018963382,0.048098054,0.048098054,0.0,5.4679563e-06,0.0003096132,0.045659065,0.0021239088,0.0112482095,0.011246215,1.9956367e-06,2.4819694e-05,0.00076123956,0.006673569,0.003786586,0.9800000000000001
4,0.00039276693,0.0003927669,0.0,0.00016607073,0.0,5.344516e-05,0.000173251,0.006833546,0.0068335454,0.0,0.0,0.0029274141,0.0015349131,0.002371219,0.053533904,0.05352532,8.58111e-06,1.3187372e-05,0.000247742,0.05121792,0.0020464722,0.014219209,0.014219209,0.0,9.486159e-05,0.0009524824,0.009109545,0.0040623196,1.2600000000000002
5,0.00082037493,0.00081295206,7.422863e-06,0.00048107764,0.0,8.958305e-05,0.00024229137,0.009682402,0.009682403,0.0,3.6880992e-06,0.0037392704,0.0025228534,0.0034165906,0.053964652,0.053964652,0.0,1.6964073e-05,0.0003332038,0.05042194,0.0031925403,0.020706918,0.020695481,1.1437854e-05,0.00015443428,0.0010209907,0.012835744,0.0066843107,1.54
6,0.0018602324,0.0016992965,0.00016093596,0.0008162418,2.825334e-06,0.00028086253,0.0005993668,0.015347982,0.015347983,0.0,5.8292567e-06,0.0065748,0.0032223926,0.00554496,0.05925229,0.059250098,2.1889937e-06,3.668513e-05,0.0006369375,0.05343947,0.005137004,0.030249342,0.03024547,3.8711737e-06,0.00014867776,0.0018384057,0.017651115,0.010607274,1.8200000000000003
7,0.0037886016,0.0034631495,0.00032545204,0.0022370594,6.0139437e-06,0.00023519335,0.0009848827,0.013860002,0.013860002,0.0,1.8193658e-05,0.006383677,0.002716454,0.0047416785,0.061424274,0.061422795,1.4772177e-06,7.491226e-05,0.0005389736,0.0555254,0.0052835126,0.03325117,0.033243977,7.1955633e-06,0.00070032437,0.0016660542,0.020054266,0.010823332,2.1
8,0.0027939598,0.0019003926,0.00089356693,0.0011486178,1.0533281e-05,0.00022144854,0.00051979296,0.010053684,0.010053685,0.0,1.3715606e-05,0.004877127,0.0018269807,0.003335861,0.04532814,0.04532814,0.0,4.5177938e-05,0.00030585958,0.04249013,0.0024869775,0.020076256,0.020071417,4.8396014e-06,0.00017170548,0.0011833834,0.013420343,0.0052959844,2.3800000000000003
9,0.002334222,0.0012738102,0.0010604118,0.0007253454,4.028637e-06,0.00013033596,0.00041410007,0.009656326,0.009656327,0.0,1.972313e-06,0.0034716444,0.0023309472,0.0038517627,0.050784186,0.050784186,0.0,1.5369358e-05,0.00030392729,0.047545254,0.0029196336,0.024143288,0.024131685,1.16025585e-05,0.00013092771,0.0010052582,0.016828265,0.006167236,2.66
