Snapshot,Time_Gyr,Redshift,ExpansionFactor,Mass_Msun,Mass_H_Msun,Mass_B_Msun,Mass_CD_Msun,Mass_WD_Msun
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
30.0,0.4217845366394565,10.919033198155363,0.08389942232519026,1267152.375,358719.875,643457.875,264974.625,0.0
31.0,0.4528384166734556,10.367443572408746,0.08797052684978504,1938574.375,732148.125,721984.1875,248277.0,236165.171875
32.0,0.48617612343955924,9.841380439471834,0.09223917614394847,3433598.75,1479952.25,1074361.5,142120.34375,737164.6875
33.0,0.5182708119307342,9.388771271940549,0.09625777426642748,969692.6875,524680.9375,445011.75,0.0,0.0
34.0,0.5564188833159369,8.907999185598532,0.1009285508878038,6346541.5,1721360.0,2743560.25,316715.0625,1564906.125
35.0,0.5973702376945801,8.449476294368743,0.10582597054568338,5530384.5,915776.5,3445985.0,393066.625,775556.0
36.0,0.6413297674084788,8.012172948865935,0.11096103078290759,14716182.0,2484558.5,6795933.5,1237694.25,4197995.5
37.0,0.6885170787669509,7.5951071498715965,0.11634526278301709,35162268.0,5972968.5,13306014.0,5483500.5,10399784.0
38.0,0.7339395587876801,7.23627606616736,0.1214140944240273,52991592.0,10687247.0,36471448.0,1454158.25,4378734.5
39.0,0.787921774026992,6.855117262650799,0.12730554701643482,93662136.0,28491348.0,37235432.0,8424894.0,19510466.0
40.0,0.8458612530579325,6.491597745667503,0.1334828742744916,153380256.0,33963336.0,88676464.0,7903609.0,22836828.0
41.0,0.9080449696290195,6.144901203416368,0.13995994787469493,214080304.0,53576048.0,125015488.0,9239114.0,26249644.0
42.0,0.9678924784861273,5.846613747881867,0.14605760406878063,259677216.0,52779740.0,153571648.0,16209722.0,37116096.0
43.0,1.0390037466243902,5.5297658079491026,0.15314484920464314,312215648.0,63121308.0,183952784.0,18327288.0,46814288.0
44.0,1.115309430693374,5.227580973127337,0.1605759932010687,369123072.0,82065040.0,208323184.0,22094752.0,56640088.0
45.0,1.197181863756146,4.939380663491011,0.1683677232791182,478266112.0,102057928.0,244090336.0,39988880.0,92129000.0
46.0,1.2850184010331818,4.664517702470927,0.1765375363843931,593521280.0,130746152.0,326121536.0,42640684.0,94012912.0
47.0,1.3695201902147043,4.428033736605549,0.18422877390319162,702708096.0,170529456.0,322905792.0,67182624.0,142090272.0
48.0,1.469878490582777,4.176834914726472,0.19316822276007173,815989184.0,170951808.0,389756384.0,83358496.0,171922464.0
49.0,1.577506484958674,3.9372610847275835,0.20254144612552438,921984640.0,202125072.0,474423360.0,78241200.0,167194976.0
50.0,1.6929110344480442,3.7087742646422353,0.21236949231329916,1050696640.0,242765936.0,586910592.0,65907452.0,155112656.0
