,Time_Gyr,[Fe/H]_Type4_Mean,[O/H]_Type4_Mean,[O/Fe]_Type4_Mean,[Fe/H]_Type0_Mean,[O/H]_Type0_Mean,[O/Fe]_Type0_Mean,[Fe/H]_Type0_30ckpc_Mean,[O/H]_Type0_30ckpc_Mean,[O/Fe]_Type0_30ckpc_Mean
112,11.3406139,-0.1420782004807386,0.11361323593443226,0.25569143641517106,-0.5873862028821686,-0.3730257159698454,0.21436048691232293,-0.007631070019162059,0.1968414051659457,0.20447247518510772
113,11.5271559,-0.1322523177900269,0.12229486733855062,0.25454718512857766,-0.5776290490436783,-0.36511008434519365,0.21251896469848439,0.01910133050782365,0.22235079691063667,0.2032494664028131
114,11.6524544,-0.12535202459679037,0.1284934212641638,0.2538454458609543,-0.5660757783541631,-0.3550759540433185,0.21099982431084446,0.021403466468029247,0.22208889775433052,0.20068543128630129
115,11.8417883,-0.11673525046476528,0.13612082575871493,0.25285607622347983,-0.5575647550293018,-0.34881846319126064,0.20874629183804122,0.017773410640955615,0.2157050772247906,0.19793166658383496
116,11.9689232,-0.11256171172132151,0.13966005052361213,0.25222176224493364,-0.5453054890794553,-0.33824579307806363,0.20705969600139143,0.019859251690605886,0.21628738143850873,0.19642812974790272
117,12.1609735,-0.11074749970613272,0.14071485826555008,0.25146235797168265,-0.5319556015183874,-0.32758958191073806,0.20436601960764933,0.01089536057005631,0.20405705226572748,0.19316169169567116
118,12.3546162,-0.1035546981503488,0.14684475215985457,0.25039945031020355,-0.5234915339742519,-0.3197939329400457,0.20369760103420587,0.03070625576234321,0.2229813253081926,0.19227506954584933
119,12.4845818,-0.09845835925983969,0.1512448771942676,0.24970323645410714,-0.5276344012114661,-0.3242072499715831,0.20342715123988306,0.03617840287910917,0.22673232928025278,0.19055392640114355
120,12.6808145,-0.0928183381021359,0.15599017793502734,0.24880851603716325,-0.5182055092084462,-0.3158740003378453,0.20233150887060103,0.05849095926833211,0.2453779245162997,0.18688696524796758
121,12.8124798,-0.08784965262683297,0.16029867867074082,0.24814833129757372,-0.5143097007295626,-0.31353274106541346,0.20077695966414924,0.055612810151213964,0.23986956714330349,0.18425675699208952
122,13.0112207,-0.08170043912529666,0.16561690585416228,0.2473173449794589,-0.5151352031926351,-0.3164232368297009,0.19871196636293428,0.04734228462964737,0.22824946139905938,0.18090717676941193
123,13.1445304,-0.07780441754014464,0.16887003126878675,0.24667444880893144,-0.5182997610732215,-0.32007081508890606,0.19822894598431562,0.06197236754395945,0.24204789452338826,0.18007552697942883
124,13.3456961,-0.07224119718180486,0.1736046025914241,0.24584579977322885,-0.5176877096959901,-0.32027909065529264,0.19740861904069745,0.06001269211364279,0.23552692462309044,0.1755142325094476
125,13.4805942,-0.06867678140271495,0.17665395612640727,0.24533073752912216,-0.5170333193104273,-0.3205884892925918,0.19644483001783544,0.061425968791866625,0.23395328690891434,0.17252731811704777
126,13.6841,-0.06364602804308635,0.18090325449691536,0.24454928254000188,-0.5138416725305652,-0.3186592951933814,0.19518237733718366,0.03564301359007703,0.2053995596598063,0.16975654606972934
127,13.8205298,-0.06083215069320498,0.1832041383408726,0.24403628903407756,-0.518202720469623,-0.32341527171078854,0.19478744875883444,0.01620248512132082,0.18614023367243035,0.16993774855110955
