,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/Fe]
0,5.049249e-05,0.0,5.049249e-05,0.0,0.0,0.0,0.0,0.00037509634,0.00036274438,1.2351964e-05,0.0,0.00015658462,6.935146e-05,0.00013680832,8.42056e-05,8.2006234e-05,2.1993717e-06,0.0,9.908123e-06,3.75956e-05,3.4502507e-05,0.00024554608,0.00024554608,0.0,0.0,4.773043e-05,8.867308e-05,0.00010914256,0.10300000000000001
1,5.077954e-05,0.0,5.077954e-05,0.0,0.0,0.0,0.0,0.00053961383,0.0005159995,2.3614337e-05,0.0,0.0002474829,8.263134e-05,0.00018588525,0.00013193065,0.00012809563,3.835018e-06,0.0,1.9245725e-05,9.712304e-05,1.1726872e-05,0.0002009476,0.00019028234,1.0665262e-05,0.0,2.2424252e-05,7.890936e-05,8.894873e-05,0.10900000000000001
2,2.1527703e-05,0.0,2.1527703e-05,0.0,0.0,0.0,0.0,0.00073140505,0.0007177131,1.3691931e-05,0.0,0.00045103126,0.00013383682,0.000132845,0.0002443865,0.0002443865,0.0,0.0,1.645472e-05,0.00015293101,7.5000775e-05,0.00029121176,0.00028473185,6.479895e-06,0.0,2.648482e-05,0.00012294862,0.0001352984,0.115
3,0.00011930576,2.2282193e-05,9.702357e-05,0.0,0.0,0.0,2.2282193e-05,0.0008756088,0.0008756088,0.0,0.0,0.00049654715,0.00020822234,0.00017083931,0.00037667688,0.00037185694,4.819947e-06,0.0,2.0930174e-05,0.0002703612,8.056557e-05,0.00050044525,0.00049357605,6.8691866e-06,0.0,7.007943e-05,0.00023154929,0.00018931813,0.12100000000000001
4,6.586622e-05,0.0,6.586622e-05,0.0,0.0,0.0,0.0,0.0008601519,0.00085305603,7.095843e-06,0.0,0.00043074109,0.0001533848,0.00024793853,0.00086602906,0.00086381263,2.216419e-06,0.0,3.7019156e-05,0.000722939,0.00010385453,0.00072965457,0.0007264061,3.2484297e-06,0.0,8.4238854e-05,0.0003687727,0.0002733946,0.127
5,9.318546e-05,0.0,9.318546e-05,0.0,0.0,0.0,0.0,0.0007081146,0.0006869032,2.1211432e-05,0.0,0.00027589526,0.00022962321,0.0001813847,0.0021423805,0.0021423805,0.0,0.0,2.2015573e-05,0.00196339,0.00015697464,0.0012890475,0.0012854527,3.594773e-06,0.0,9.1506314e-05,0.00087166205,0.00032228438,0.133
6,1.582523e-05,0.0,1.582523e-05,0.0,0.0,0.0,0.0,0.00076437026,0.00074458093,1.9789293e-05,0.0,0.00039669094,0.00016435512,0.00018353488,0.0024867803,0.0024867803,0.0,0.0,2.3556298e-05,0.0022835264,0.00017969776,0.0012397908,0.0012346217,5.1691077e-06,0.0,9.316939e-05,0.0007880732,0.00035337915,0.139
7,0.00018388286,2.1749624e-05,0.00016213325,0.0,0.0,0.0,2.1749624e-05,0.00092710386,0.00091765216,9.451666e-06,0.0,0.00046516868,0.00015232204,0.00029106403,0.003321538,0.0033168136,4.7242875e-06,0.0,1.3656203e-05,0.003062451,0.00024070639,0.001710043,0.001700025,1.0017929e-05,0.0,5.7634632e-05,0.0011418576,0.0005005329,0.14500000000000002
8,0.000111381174,0.0,0.000111381174,0.0,0.0,0.0,0.0,0.0014406915,0.0014315365,9.154959e-06,0.0,0.00062822184,0.00021955984,0.0005837548,0.00468045,0.0046733315,7.118877e-06,0.0,5.4692213e-05,0.00436485,0.00025378907,0.0024892902,0.0024852993,3.9909323e-06,3.4874645e-06,0.00010838358,0.0018525862,0.0005171919,0.15100000000000002
9,0.00029011004,3.3367694e-05,0.00025674235,0.0,0.0,1.7326165e-05,1.6041527e-05,0.001803665,0.0017860319,1.7633092e-05,0.0,0.00069955504,0.0003646389,0.00071289996,0.0057136687,0.005711557,2.1110664e-06,0.0,4.5254903e-05,0.005444639,0.00022166323,0.0027968523,0.0027903956,6.4565875e-06,0.0,0.00015543723,0.0020530133,0.0005819452,0.15700000000000003
