SnapshotNumber,Time_Gyr,StellarMassInR200_Msun,StellarMassIn0.5R200_Msun,StellarMassIn0.3R200_Msun
0,,,,
1,,,,
2,,,,
3,,,,
4,,,,
5,,,,
6,,,,
7,,,,
8,,,,
9,,,,
10,,,,
11,,,,
12,,,,
13,,,,
14,,,,
15,,,,
16,,,,
17,,,,
18,,,,
19,,,,
20,,,,
21,,,,
22,,,,
23,,,,
24,,,,
25,,,,
26,,,,
27,,,,
28,,,,
29,,,,
30,,,,
31,,,,
32,,,,
33,,,,
34,,,,
35,0.597,59788.0,0.0,0.0
36,0.641,0.0,0.0,0.0
37,0.689,115136.0,0.0,0.0
38,0.734,99112.0,0.0,0.0
39,0.788,54696.0,0.0,0.0
40,0.846,43352.0,0.0,0.0
41,0.908,63128.0,0.0,0.0
42,0.968,0.0,0.0,0.0
43,1.039,6292576.0,5935292.0,5444584.0
44,1.115,54172320.0,260768.0,155824.0
45,1.197,8225744.0,7625856.0,7265568.0
46,1.285,5947616.0,130272.0,0.0
47,1.37,8621216.0,885808.0,261536.0
48,1.47,59705408.0,51219904.0,699456.0
49,1.578,377507840.0,54443392.0,37054016.0
50,1.693,84802048.0,81934336.0,79552640.0
51,1.817,256950272.0,244738944.0,218830592.0
52,1.949,25942016.0,21723008.0,9882496.0
53,2.091,34059520.0,6608384.0,0.0
54,2.244,30860544.0,2597888.0,0.0
55,2.39,41824512.0,1972480.0,0.0
56,2.545,511980800.0,16231168.0,598016.0
57,2.691,313971712.0,302356224.0,55012608.0
58,2.846,441924096.0,433169152.0,25869568.0
59,2.988,488438784.0,476101120.0,4088576.0
60,3.137,250674176.0,127517184.0,122720768.0
61,3.293,130106368.0,122214400.0,55434752.0
62,3.456,130454016.0,117362176.0,3024896.0
63,3.602,149984768.0,4077568.0,910848.0
64,3.754,109985280.0,1908736.0,41984.0
65,3.911,119612416.0,2826752.0,622592.0
66,4.047,108593152.0,2563072.0,153600.0
67,4.217,96069632.0,84408320.0,0.0
68,4.362,15211520.0,571392.0,155648.0
69,4.513,69416960.0,15125504.0,250880.0
70,4.668,64509952.0,8331264.0,1144832.0
71,4.827,86216704.0,8513536.0,545792.0
72,4.992,92386304.0,12971008.0,224256.0
73,5.127,88914944.0,1840128.0,0.0
74,5.301,84113408.0,457728.0,142336.0
75,5.444,86889472.0,1348608.0,150528.0
76,5.59,103110656.0,1311744.0,543744.0
77,5.739,106459136.0,1090560.0,715776.0
78,5.93,107744256.0,7680000.0,158720.0
79,6.087,110510080.0,16816128.0,450560.0
80,6.207,112318464.0,4626432.0,622592.0
81,6.37,90894336.0,1052672.0,0.0
82,6.537,87560192.0,1142784.0,47104.0
83,6.707,87308288.0,995328.0,438272.0
84,6.836,86716416.0,993280.0,288768.0
85,7.013,68886528.0,57847808.0,67584.0
86,7.147,68571136.0,58122240.0,5269504.0
87,7.33,59863040.0,51380224.0,49512448.0
88,7.469,71127040.0,51834880.0,2203648.0
89,7.658,205422592.0,48482304.0,430080.0
90,7.802,221388800.0,47486976.0,79872.0
91,7.948,244283392.0,24131584.0,14016512.0
92,8.096,252170240.0,172574720.0,17225728.0
93,8.296,247042048.0,200673280.0,148367360.0
94,8.449,246829056.0,195217408.0,561152.0
95,8.603,259678208.0,100179968.0,681984.0
96,8.76,259934208.0,63854592.0,41580544.0
97,8.919,267448320.0,72747008.0,35893248.0
98,9.079,253038592.0,70662144.0,10936320.0
99,9.242,251551744.0,71913472.0,104448.0
100,9.407,248682496.0,65763328.0,198656.0
101,9.573,248174592.0,34506752.0,49152.0
102,9.742,246380544.0,47943680.0,47104.0
103,9.855,244062208.0,46600192.0,77824.0
104,10.026,242964480.0,46307328.0,739328.0
105,10.2,238972928.0,51138560.0,26785792.0
106,10.375,337623040.0,183296000.0,26308608.0
107,10.552,369448960.0,132519936.0,129826816.0
108,10.671,303263744.0,64890880.0,58441728.0
109,10.852,372271104.0,114900992.0,72257536.0
110,11.034,368984064.0,103991296.0,1339392.0
111,11.156,387934208.0,114823168.0,18771968.0
112,11.341,447328256.0,70000640.0,49152.0
113,11.527,453744640.0,121497600.0,81920.0
114,11.652,458545152.0,130387968.0,13793280.0
115,11.842,477517824.0,225251328.0,28608512.0
116,11.969,590843904.0,208971776.0,205905920.0
117,12.161,16516528128.0,163100672.0,158840832.0
118,12.355,16652476416.0,155693056.0,50876416.0
119,12.485,16817946624.0,775774208.0,16908288.0
120,12.681,16628555776.0,16286171136.0,885780480.0
121,12.812,15396700160.0,15076114432.0,14990401536.0
122,13.011,16895262720.0,16542461952.0,16506064896.0
123,13.145,17267888128.0,16892416000.0,2635468800.0
124,13.346,16639381504.0,15627681792.0,14970880.0
125,13.481,17173004288.0,13501693952.0,10620928.0
126,13.684,17632903168.0,1859084288.0,41320448.0
127,13.821,17881006080.0,1686798336.0,31531008.0
