,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,StellarAge_Gyr
0,0.002596544,0.002596544,0.0,0.0021947464,0.0,7.338045e-05,0.00032841708,0.0021778524,0.0021778524,0.0,0.0,0.0016902931,0.00019383876,0.00029372066,0.019957105,0.019926947,3.0160913e-05,0.0,3.4867084e-05,0.019461468,0.00043061117,0.003928575,0.0038576433,7.0931594e-05,7.0713854e-06,8.6127046e-05,0.0010217963,0.0027426488,0.14
1,0.0015653729,0.0011925234,0.00037284952,0.0010309592,0.0,3.681036e-05,0.00012475392,0.0006054042,0.0006054042,0.0,0.0,0.00023737058,0.00014481718,0.00022321646,0.015059119,0.014881108,0.0001780116,0.0,2.223006e-05,0.014433662,0.00042521607,0.003281991,0.0027193828,0.00056260836,3.2453613e-06,4.834433e-05,0.0019383257,0.00072946755,0.42000000000000004
2,0.019806026,0.005925964,0.013880063,0.0033810649,0.0,0.00071039394,0.0018345051,0.00023664431,0.00023664431,0.0,0.0,2.6327796e-05,8.108389e-05,0.00012923262,0.027952015,0.02722642,0.00072559755,9.383123e-05,9.771475e-06,0.02515811,0.0019647072,0.010694406,0.0077083325,0.0029860737,0.00024204054,2.5166533e-05,0.0066509466,0.00079017883,0.7000000000000001
3,0.033268478,0.01612124,0.017147236,0.009224796,0.0,0.0038888056,0.0030076397,0.0005333381,0.0005333381,0.0,0.0,0.00022240367,9.079896e-05,0.00022013545,0.017466184,0.017302081,0.00016410193,0.00029956305,1.9533101e-05,0.014825461,0.0021575235,0.012094199,0.0106539335,0.0014402657,0.0009270955,4.5819957e-05,0.007908422,0.0017725957,0.9800000000000001
4,0.014911562,0.002061255,0.012850308,0.001249027,0.0,0.0005766213,0.00023560667,0.0004283471,0.0004283471,0.0,0.0,0.00010194908,8.219571e-05,0.0002442023,0.0146576995,0.014425132,0.00023256779,1.2688512e-05,2.1881751e-05,0.014143769,0.0002467931,0.009943261,0.009050061,0.0008931997,6.5928965e-05,5.411664e-05,0.008566622,0.00036339439,1.2600000000000002
5,0.009781136,7.6906144e-05,0.009704229,0.0,0.0,7.6906144e-05,0.0,0.00054368045,0.00054368045,0.0,0.0,0.0002024375,0.0001912001,0.00015004285,0.018462095,0.018308323,0.00015377165,0.0,2.3810437e-05,0.01782408,0.0004604334,0.009980757,0.009563875,0.00041688103,0.0,8.630618e-05,0.008676469,0.0008011006,1.54
6,0.022291169,0.0033398843,0.018951284,0.00052394194,0.0,0.00023637674,0.0025795656,0.00065194163,0.00065194163,0.0,0.0,0.00018621427,0.00022526557,0.0002404618,0.017317517,0.016958062,0.00035945623,2.5322165e-06,2.5583375e-05,0.016318854,0.0006110927,0.010468569,0.008896593,0.0015719761,0.0,5.546706e-05,0.008136747,0.00070437905,1.8200000000000003
7,0.017767984,0.0,0.017767984,0.0,0.0,0.0,0.0,0.0007890271,0.0007890271,0.0,0.0,0.00038907712,0.00020338462,0.00019656536,0.016762238,0.016629362,0.00013287616,0.0,2.6298116e-05,0.016439583,0.00016348156,0.009672282,0.008811795,0.00086048717,0.0,0.00011794968,0.008473523,0.00022032183,2.1
8,0.009513446,0.00015072786,0.009362718,2.818936e-05,0.0,9.27007e-05,2.9837807e-05,0.0012376942,0.0012376942,0.0,0.0,0.0005125505,0.0001960857,0.0005290579,0.017836185,0.017763352,7.283471e-05,0.0,3.553136e-05,0.017481524,0.00024629463,0.010409953,0.010074885,0.00033506774,0.0,9.8488264e-05,0.009599726,0.00037667126,2.3800000000000003
9,0.011758388,0.0003114747,0.011446913,6.432584e-05,0.0,0.00019853351,4.8615344e-05,0.0026215224,0.0026215224,0.0,0.0,0.0011954402,0.00041881046,0.0010072718,0.01616,0.01599955,0.00016045006,0.0,7.336577e-05,0.015704736,0.00022144879,0.011449832,0.010991426,0.00045840544,0.0,0.00021764205,0.010371897,0.00040188633,2.66
10,0.011822189,0.00074446603,0.0110777235,1.9933655e-05,0.0,0.00062376686,0.00010076551,0.0041601257,0.0041601257,0.0,0.0,0.0019637009,0.0009021403,0.0012942841,0.019558147,0.019400895,0.00015725399,0.0,9.494346e-05,0.018939745,0.00036620483,0.014321055,0.013751108,0.0005699463,5.8360297e-06,0.00027904718,0.012769748,0.0006964769,2.9400000000000004
11,0.009417002,0.0016006739,0.007816328,3.947504e-05,0.0,0.0012461243,0.00031507455,0.006057118,0.006057118,0.0,0.0,0.0026135687,0.001063207,0.0023803425,0.02289651,0.022765225,0.00013128202,0.0,0.00011414142,0.02206143,0.0005896559,0.017628182,0.017374897,0.00025328595,0.0,0.00043359178,0.0155843245,0.00135698,3.22
12,0.010188167,0.0006491393,0.009539028,0.00012520615,0.0,0.00037645147,0.00014748167,0.0033556782,0.0033556782,0.0,0.0,0.0011411193,0.0009555437,0.0012590153,0.018969875,0.018918501,5.1373005e-05,1.926524e-06,4.5272394e-05,0.018353956,0.0005173486,0.01548407,0.015277129,0.00020694199,1.6003272e-05,0.00023717844,0.013831076,0.0011928711,3.5000000000000004
13,0.006663141,0.0016120366,0.0050511044,0.00012606758,0.0,0.0012845347,0.00020143433,0.003502447,0.003502447,0.0,0.0,0.0010109935,0.00092046603,0.0015709873,0.02281619,0.022773849,4.2340936e-05,0.0,3.8501086e-05,0.022315681,0.00041966754,0.017267082,0.017084474,0.00018260784,0.0,0.00018979657,0.015939614,0.0009550639,3.7800000000000002
14,0.005372993,0.001955302,0.003417691,0.00012164577,0.0,0.0016504242,0.00018323204,0.004614781,0.004614781,0.0,0.0,0.0013933638,0.0013279335,0.0018934837,0.029536936,0.02952804,8.895171e-06,0.0,4.4526667e-05,0.028302416,0.0011810999,0.02205851,0.0219636,9.4910036e-05,4.4591297e-06,0.00029855888,0.020312471,0.0013481101,4.0600000000000005
15,0.005333348,0.00156861,0.0037647383,0.00032255793,0.0,0.0009742842,0.00027176784,0.0070196837,0.007019684,0.0,6.6215296e-05,0.0022530695,0.0018264907,0.0028739085,0.027125372,0.027119322,6.051512e-06,1.718681e-06,7.4063675e-05,0.025998376,0.0010451615,0.022351917,0.022216776,0.00013513988,2.1452674e-05,0.0003153828,0.019742118,0.0021378242,4.34
16,0.006913954,0.00092705607,0.0059868977,0.0001553171,0.0,0.0005392272,0.00023251177,0.00706365,0.00706365,0.0,6.483143e-05,0.0027018283,0.0016582354,0.002638755,0.029082645,0.029070545,1.21004405e-05,0.0,9.219343e-05,0.028167283,0.0008110653,0.023602534,0.023394657,0.00020787712,3.3118338e-06,0.00023025266,0.021389544,0.0017715485,4.620000000000001
17,0.009864296,0.0014452134,0.0084190825,0.00014344798,0.0,0.00089501793,0.0004067475,0.008526504,0.008526504,0.0,5.3403655e-05,0.0026670757,0.0022637562,0.0035422684,0.03036147,0.030310493,5.097422e-05,0.0,7.4955504e-05,0.029166356,0.0010691854,0.025095854,0.02466301,0.0004328432,1.5727135e-05,0.00034335995,0.021956641,0.0023472828,4.9
18,0.008538083,0.0016984724,0.00683961,0.00035495762,0.0,0.0009409159,0.00040259885,0.013449589,0.013449589,0.0,7.9844176e-05,0.0060893516,0.0029922395,0.0042881537,0.028847493,0.028791547,5.594842e-05,4.1119765e-06,0.0001976482,0.027215851,0.0013739325,0.02617574,0.02576119,0.00041455,2.6158967e-05,0.00071178365,0.022041028,0.0029822192,5.180000000000001
19,0.016670808,0.0053966697,0.011274138,0.0021816604,0.0,0.0010665343,0.002148475,0.00925568,0.00925568,0.0,8.561098e-05,0.00330265,0.0025733884,0.0032940314,0.02948592,0.029403063,8.285724e-05,8.152816e-06,8.784146e-05,0.028017886,0.0012891833,0.027012201,0.026380392,0.0006318082,0.00019642689,0.0003599085,0.023004405,0.0028196508,5.460000000000001
20,0.01593972,0.00500079,0.010938929,0.002594107,0.0,0.0012737504,0.0011329325,0.007865056,0.007865056,0.0,0.00016572024,0.003018183,0.0018469631,0.0028341901,0.03617039,0.036045227,0.00012516223,2.2277996e-05,0.00010618113,0.033978377,0.0019383891,0.031608388,0.030848078,0.0007603061,0.0001944964,0.0004105597,0.027042992,0.0032000288,5.74
21,0.012137171,0.0031924315,0.008944739,0.00064723217,9.589522e-06,0.0013816002,0.0011540098,0.009701319,0.009701319,0.0,0.000103356215,0.0037007402,0.0027819674,0.0031152552,0.037780806,0.037698627,8.217894e-05,9.609128e-06,0.00012072863,0.035549864,0.0020184193,0.035588067,0.035102893,0.00048517378,4.295416e-05,0.00038993076,0.031243747,0.0034262612,6.0200000000000005
22,0.012333346,0.0033781633,0.0089551825,0.0007916165,0.0,0.0016341206,0.0009524263,0.008590184,0.008590183,0.0,0.00013742942,0.0022524032,0.0030322853,0.003168066,0.03844027,0.03836423,7.60336e-05,1.1014971e-05,6.283584e-05,0.036100235,0.002190145,0.036970034,0.036443397,0.00052663893,4.18299e-05,0.0002529748,0.032396037,0.0037525548,6.300000000000001
23,0.015634539,0.0037179582,0.011916581,0.0011903583,0.0,0.0011901307,0.0013374692,0.0052655768,0.0052655768,0.0,0.00013398346,0.0011862873,0.0019372441,0.002008062,0.034595698,0.034457743,0.00013794925,2.1391743e-05,4.3593842e-05,0.03201852,0.002374244,0.03284791,0.032006156,0.0008417545,0.00014230229,0.00019546285,0.027986277,0.0036821142,6.58
24,0.011549393,0.00309,0.008459392,0.0005320442,0.0,0.001299996,0.0012579596,0.004826727,0.004826727,0.0,6.050508e-05,0.0011211185,0.0017725826,0.0018725205,0.03211432,0.032058805,5.5516564e-05,9.795044e-06,4.8697482e-05,0.03039261,0.0016077029,0.029373191,0.028861243,0.0005119484,3.1926276e-05,0.00017992327,0.02571775,0.0029316428,6.860000000000001
25,0.010831598,0.0041314494,0.006700149,0.00062813127,0.0,0.001980644,0.0015226741,0.009307585,0.009307585,0.0,0.00015882343,0.0026946198,0.003154456,0.0032996854,0.03080975,0.030759599,5.0150913e-05,9.830639e-06,9.576952e-05,0.02882669,0.001827308,0.031184584,0.030825412,0.00035917477,6.557254e-05,0.00036508983,0.026853742,0.0035410072,7.140000000000001
26,0.012128145,0.0046869367,0.007441208,0.0013298995,3.0215e-05,0.0018746813,0.0014521411,0.009850969,0.00985097,0.0,0.00018293971,0.0024259205,0.0037164285,0.0035256804,0.028699122,0.028630855,6.826846e-05,1.7712398e-05,7.470004e-05,0.02708497,0.0014534708,0.030211374,0.029708851,0.00050252123,5.4554675e-05,0.000287016,0.026229875,0.0031374064,7.420000000000001
27,0.0094599305,0.0029684557,0.0064914743,0.0007095494,0.0,0.0010645633,0.001194343,0.013938334,0.013938335,0.0,0.000231815,0.0039920975,0.004854903,0.0048595183,0.031788737,0.031751204,3.7531914e-05,5.2617524e-06,8.383698e-05,0.029380275,0.0022818297,0.032513797,0.03216821,0.00034558386,4.8173526e-05,0.0003424082,0.027924057,0.0038535746,7.700000000000001
28,0.010438921,0.003997955,0.006440966,0.0014468186,0.0,0.0011004185,0.0014507179,0.011339543,0.011339543,0.0,0.00024826924,0.0029493668,0.004498431,0.0036434762,0.029036066,0.02899431,4.1756986e-05,1.6704076e-05,7.345824e-05,0.02707656,0.0018275909,0.030755974,0.030429509,0.0003264652,9.527308e-05,0.00026466968,0.026758645,0.0033109237,7.98
29,0.00993908,0.0051523647,0.004786715,0.0013933816,0.0,0.0013973439,0.0023616394,0.016701661,0.016701661,0.0,0.00032292627,0.005023688,0.0054221647,0.005932882,0.026303507,0.02626898,3.4531273e-05,1.1447105e-05,0.00012378902,0.023485022,0.00264872,0.030714843,0.030398421,0.00031642345,8.82408e-05,0.00044495938,0.024589797,0.0052754222,8.260000000000002
