,StellarMassFraction_0,StellarMassFraction_0_InSitu,StellarMassFraction_0_ExSitu,StellarMassFraction_0to0,StellarMassFraction_1to0,StellarMassFraction_2to0,StellarMassFraction_3to0,StellarMassFraction_1,StellarMassFraction_1_InSitu,StellarMassFraction_1_ExSitu,StellarMassFraction_0to1,StellarMassFraction_1to1,StellarMassFraction_2to1,StellarMassFraction_3to1,StellarMassFraction_2,StellarMassFraction_2_InSitu,StellarMassFraction_2_ExSitu,StellarMassFraction_0to2,StellarMassFraction_1to2,StellarMassFraction_2to2,StellarMassFraction_3to2,StellarMassFraction_3,StellarMassFraction_3_InSitu,StellarMassFraction_3_ExSitu,StellarMassFraction_0to3,StellarMassFraction_1to3,StellarMassFraction_2to3,StellarMassFraction_3to3,Abundance_[O/H]
0,0.0024274022,0.0003501344,0.0020772677,0.00011894232,0.0,3.4455108e-05,0.00019673696,0.0005036007,7.810566e-05,0.000425495,0.0,0.0,0.0,3.992798e-05,3.2881046e-05,0.0,3.2881046e-05,0.0,0.0,0.0,0.0,0.00021433923,2.9180075e-05,0.00018515915,6.452206e-06,0.0,3.9028973e-06,8.118681e-06,-1.9649999999999999
1,0.0026645623,0.0005433401,0.0021212222,0.00015635762,0.0,0.00016367472,0.0002233078,0.00035583874,3.7249203e-05,0.00031858956,8.7760345e-06,8.382944e-06,0.0,0.0,6.84236e-05,1.25780225e-05,5.584558e-05,3.4308837e-06,0.0,2.3313407e-06,6.8157974e-06,0.0002081613,2.5303882e-05,0.00018285743,7.322375e-06,0.0,2.9454507e-06,7.236159e-06,-1.895
2,0.003489341,0.0005112994,0.0029780413,0.00022044074,0.0,0.0001700104,0.000120848286,0.0006735155,0.000111747504,0.000561768,1.8138417e-05,0.0,0.0,1.5787156e-05,5.9574777e-05,1.2369102e-05,4.7205674e-05,6.0696566e-06,0.0,0.0,1.29178e-06,0.00028315763,4.871351e-05,0.00023444409,3.0029838e-05,0.0,0.0,5.4628267e-06,-1.825
3,0.0047372035,0.0008517486,0.003885455,0.0003461422,0.0,0.0001826661,0.0003024332,0.0007484205,0.0001380547,0.00061036577,2.5455067e-05,8.996222e-06,5.4652764e-06,1.8981329e-05,9.664599e-05,4.5888255e-06,9.2057155e-05,0.0,0.0,4.5888255e-06,0.0,0.00029765052,5.8278893e-05,0.00023937161,2.7608303e-05,0.0,5.351275e-06,1.2525581e-05,-1.755
4,0.0056437477,0.0011397968,0.004503951,0.00043367688,0.0,0.00014989365,0.0005338395,0.00093104324,0.00017586528,0.000755178,2.9026676e-05,0.0,2.0168984e-05,4.018464e-05,0.00010091909,1.5829155e-05,8.508993e-05,1.0047038e-05,0.0,2.134594e-06,3.6475217e-06,0.00034352558,6.5396554e-05,0.000278129,4.3092394e-05,0.0,5.685837e-06,1.6618329e-05,-1.685
5,0.0066827047,0.001429947,0.005252758,0.0005793452,0.0,0.00027882488,0.00057177694,0.0010889759,0.00020456963,0.00088440627,0.00010991831,0.0,3.8063525e-05,2.5126741e-05,0.00014618132,2.3697283e-05,0.00012248404,7.637798e-06,0.0,9.075289e-06,4.4905264e-06,0.0005193485,0.00012980003,0.00038954846,3.283633e-05,0.0,1.7610591e-05,5.160092e-05,-1.615
6,0.008382896,0.002023337,0.006359559,0.0008793741,1.7047529e-05,0.00026634755,0.00084235164,0.0014678279,0.00034303468,0.0011247933,0.0001070577,3.9016166e-05,3.2558633e-05,8.415217e-05,0.00017631208,3.7340527e-05,0.00013897156,2.165579e-05,2.4620608e-06,6.2118556e-06,4.5091792e-06,0.0006777761,0.00014519645,0.00053257967,4.824595e-05,1.5855152e-05,8.246575e-06,6.146311e-05,-1.545
7,0.009973643,0.0023021623,0.007671481,0.0010778642,1.8838153e-05,0.00040965358,0.0007958064,0.0016008854,0.00031272584,0.0012881596,0.00010110538,0.0,2.2815591e-05,7.547997e-05,0.00016960534,6.135858e-05,0.00010824677,2.3733293e-05,0.0,1.5306827e-05,1.1070599e-05,0.00082065095,0.00018281987,0.00063783105,5.5296943e-05,7.3721876e-06,4.595115e-05,4.080295e-05,-1.475
8,0.012424896,0.003238242,0.009186653,0.0014255241,3.7379148e-05,0.00063224457,0.0011284568,0.0022030445,0.0006605292,0.0015425154,0.00022898964,7.121118e-05,7.892637e-05,8.299643e-05,0.0002400413,6.94654e-05,0.0001705759,2.1331116e-05,0.0,2.0846435e-05,2.2169701e-05,0.0009954396,0.00025029227,0.0007451473,7.17603e-05,1.1265664e-05,6.52409e-05,6.4794745e-05,-1.4049999999999998
9,0.014094712,0.0040941676,0.010000545,0.0017215359,8.3976556e-05,0.0006825977,0.0015922998,0.002634822,0.0010075471,0.0016272749,0.000280223,4.2590087e-05,0.0001460093,0.00023385069,0.00035506207,0.000113699534,0.00024136258,2.1471533e-05,5.385038e-06,4.6013454e-05,2.912447e-05,0.0013463206,0.00038340111,0.00096291956,0.00011268233,1.5260777e-05,7.575482e-05,0.00014548458,-1.335
10,0.018570295,0.0054785833,0.013091711,0.0024323927,0.00010341646,0.0011111102,0.0018103408,0.0032501647,0.001199229,0.0020509358,0.00033947203,0.00010491717,0.00019142398,0.00034057387,0.00042656608,0.00016827362,0.0002582925,5.2994754e-05,5.9564827e-06,4.194059e-05,6.0300863e-05,0.0015581106,0.0004376403,0.0011204703,0.00012081707,4.1116215e-05,0.00010681289,0.00014033988,-1.265
11,0.020377908,0.0063239345,0.014053974,0.002688496,0.00012710108,0.0013468551,0.0021614823,0.004025709,0.001628649,0.0023970597,0.00048987725,0.00015942407,0.0002848293,0.00043559104,0.0005410069,0.00023851712,0.0003024898,3.9174447e-05,1.3045824e-05,8.010101e-05,0.000103368824,0.0018417784,0.00073952315,0.0011022553,0.00021914314,3.763331e-05,0.00019580113,0.00024640033,-1.1949999999999998
