SnapshotNumber,Time_Gyr,LookbackTime_Gyr,Redshift,ExpansionFactor,VirialRadius_ckpc,VirialMass_1E10Msun,MainHaloIdx,MainSubhaloIdx,VirialRadius00_ckpc,VirialMass00_1E10Msun
62,2.3730193,11.4475105,2.7508734,0.2666046,182.6852679,20.838061,0,0,182.6852679,20.838061
63,2.4234315,11.3970983,2.6979321,0.2704214,183.9887732,21.3249331,0,0,183.9887732,21.3249331
64,2.4748833,11.3456465,2.6457381,0.2742929,184.7193412,21.6212926,0,0,184.7193412,21.6212926
65,2.527394,11.2931358,2.5942808,0.2782198,185.692875,22.0052503,0,0,185.692875,22.0052503
66,2.5809834,11.2395464,2.5435498,0.2822029,190.1721504,23.6850399,0,0,190.1721504,23.6850399
67,2.6356714,11.1848584,2.4935348,0.286243,197.5421456,26.6033509,0,0,197.5421456,26.6033509
68,2.6914781,11.1290517,2.4442257,0.290341,203.9518437,29.340907,0,0,203.9518437,29.340907
69,2.7484239,11.0721059,2.3956126,0.2944977,208.6558568,31.4915502,0,0,208.6558568,31.4915502
70,2.8065294,11.0140004,2.3476856,0.2987138,211.0445941,32.6631525,0,0,211.0445941,32.6631525
71,2.8459209,10.9746089,2.3161107,0.3015581,211.967248,33.1477942,0,0,211.967248,33.1477942
72,2.9060054,10.9145244,2.2693059,0.3058753,213.0372863,33.7367728,0,0,213.0372863,33.7367728
73,2.9673055,10.8532243,2.2231617,0.3102544,214.034501,34.3029798,0,0,214.034501,34.3029798
74,3.008858,10.8116718,2.1927613,0.3132085,214.6754466,34.6753026,0,0,214.6754466,34.6753026
75,3.0722313,10.7482985,2.1476974,0.3176925,215.8988062,35.3708277,0,0,215.8988062,35.3708277
76,3.1368773,10.6836525,2.1032697,0.3222408,216.4819678,35.7655647,0,0,216.4819678,35.7655647
77,3.1806923,10.6398375,2.074,0.325309,216.6956017,35.9440174,0,0,216.6956017,35.9440174
78,3.2475077,10.5730221,2.0306125,0.3299663,215.9012469,35.6602623,0,0,215.9012469,35.6602623
79,3.2927893,10.5277405,2.0020281,0.3331081,215.1454148,35.3647175,0,0,215.1454148,35.3647175
80,3.3618351,10.4586947,1.9596564,0.3378771,213.9988807,34.9198328,0,0,213.9988807,34.9198328
81,3.408624,10.4119058,1.9317413,0.3410942,213.2424769,34.629779,0,0,213.2424769,34.629779
82,3.4799615,10.3405683,1.8903616,0.3459775,212.15896,34.2276991,0,0,212.15896,34.2276991
83,3.5282988,10.292231,1.8631001,0.3492718,211.7315383,34.1038326,0,0,211.7315383,34.1038326
84,3.6019898,10.21854,1.8226893,0.3542721,211.1447047,33.9483487,0,0,211.1447047,33.9483487
85,3.6519167,10.1686131,1.796066,0.3576453,210.6171065,33.7842215,0,0,210.6171065,33.7842215
86,3.7024911,10.1180387,1.7696939,0.3610507,210.0877491,33.622816,0,0,210.0877491,33.622816
87,3.7795811,10.0409487,1.7306014,0.3662197,209.4326213,33.4443296,0,0,209.4326213,33.4443296
88,3.8318031,9.9887267,1.7048468,0.3697067,209.053353,33.3586467,0,0,209.053353,33.3586467
89,3.8846956,9.9358342,1.679335,0.3732269,208.7062749,33.2931067,0,0,208.7062749,33.2931067
90,3.9382653,9.8822645,1.6540639,0.3767807,208.1630433,33.1326975,0,0,208.1630433,33.1326975
91,4.019904,9.8006258,1.6166035,0.3821748,207.5584876,33.0004355,0,0,207.5584876,33.0004355
92,4.0751955,9.7453343,1.591924,0.3858138,207.3965251,33.0315492,0,0,207.3965251,33.0315492
93,4.1311871,9.6893427,1.5674774,0.3894874,207.3727343,33.1267562,0,0,207.3727343,33.1267562
94,4.1878854,9.6326444,1.5432613,0.3931959,207.3845637,33.2452443,0,0,207.3845637,33.2452443
95,4.2452968,9.575233,1.5192736,0.3969398,207.5368515,33.4356048,0,0,207.5368515,33.4356048
96,4.3034279,9.5171019,1.4955122,0.4007193,207.9659443,33.7647343,0,0,207.9659443,33.7647343
97,4.3622849,9.4582449,1.4719748,0.4045349,208.7590018,34.2768111,0,0,208.7590018,34.2768111
98,4.4218744,9.3986554,1.4486595,0.4083867,209.1876548,34.6154169,0,0,209.1876548,34.6154169
99,4.4822025,9.3383272,1.4255641,0.4122752,209.4170759,34.8631217,0,0,209.4170759,34.8631217
100,4.5432757,9.2772541,1.4026865,0.4162008,209.6498173,35.1196639,0,0,209.6498173,35.1196639
101,4.6051001,9.2154297,1.3800247,0.4201637,209.9203997,35.3963941,0,0,209.9203997,35.3963941
102,4.6676818,9.152848,1.3575767,0.4241644,210.2161142,35.6905035,0,0,210.2161142,35.6905035
103,4.731027,9.0895028,1.3353403,0.4282031,210.3989211,35.9370488,0,0,210.3989211,35.9370488
104,4.7951418,9.025388,1.3133137,0.4322803,210.630497,36.2105283,0,0,210.630497,36.2105283
105,4.860032,8.9604978,1.2914949,0.4363963,210.84578,36.4851026,0,0,210.84578,36.4851026
106,4.9257036,8.8948262,1.2698818,0.4405516,211.0201876,36.7409497,0,0,211.0201876,36.7409497
107,4.9588342,8.8616956,1.2591519,0.442644,211.0996956,36.8683849,0,0,211.0996956,36.8683849
108,5.0256886,8.7948412,1.2378439,0.4468587,275.2938849,82.155188,0,0,275.2938849,82.155188
109,5.0933388,8.727191,1.2167368,0.4511135,275.5355752,82.766913,0,0,275.5355752,82.766913
110,5.1617902,8.6587396,1.1958289,0.4554089,275.4525931,83.1081418,0,0,275.4525931,83.1081418
111,5.1963181,8.6242117,1.185449,0.4575719,275.6618514,83.508609,0,0,275.6618514,83.508609
112,5.2659816,8.5545482,1.1648361,0.4619287,275.9946374,84.2394075,0,0,275.9946374,84.2394075
113,5.3364599,8.4840699,1.1444177,0.4663271,212.8197826,38.8281441,0,0,212.8197826,38.8281441
114,5.4077582,8.4127716,1.1241918,0.4707673,213.3781859,39.3414086,0,0,213.3781859,39.3414086
115,5.4437164,8.3768134,1.1141506,0.4730032,213.6232404,39.5825529,0,0,213.6232404,39.5825529
116,5.516254,8.3042758,1.0942102,0.477507,214.1105789,40.0818606,0,0,214.1105789,40.0818606
117,5.5896241,8.2309057,1.0744579,0.4820537,214.5443991,40.5530745,0,0,214.5443991,40.5530745
118,5.6266228,8.193907,1.0646517,0.4843432,214.8028881,40.8164699,0,0,214.8028881,40.8164699
119,5.7012504,8.1192794,1.0451782,0.4889549,215.8642633,41.669843,0,0,215.8642633,41.669843
120,5.7388805,8.0816493,1.0355104,0.4912773,216.9775958,42.4403083,0,0,216.9775958,42.4403083
121,5.8147759,8.0057539,1.0163118,0.495955,221.715866,45.5613521,0,0,221.715866,45.5613521
122,5.8915219,7.9290079,0.9972942,0.5006774,227.2432799,49.3614396,0,0,227.2432799,49.3614396
123,5.9302152,7.8903146,0.9878528,0.5030554,228.9853547,50.6656867,0,0,228.9853547,50.6656867
124,6.0082449,7.8122849,0.9691037,0.5078453,233.8197118,54.2830126,0,0,233.8197118,54.2830126
125,6.0475823,7.7729475,0.9597955,0.5102573,241.1453795,59.7458257,0,0,241.1453795,59.7458257
126,6.1269047,7.6936251,0.941311,0.5151158,247.2551194,64.8345992,0,0,247.2551194,64.8345992
127,6.1668905,7.6536393,0.9321342,0.5175624,249.0234037,66.4510188,0,0,249.0234037,66.4510188
128,6.2475137,7.5730161,0.9139106,0.5224904,251.7513255,69.1403382,0,0,251.7513255,69.1403382
129,6.288152,7.5323778,0.9048633,0.524972,252.7297845,70.1905929,0,0,252.7297845,70.1905929
130,6.3700838,7.450446,0.8868969,0.5299707,254.8507318,72.4757975,0,0,254.8507318,72.4757975
131,6.4113782,7.4091516,0.8779774,0.5324878,256.0035984,73.7304316,0,0,256.0035984,73.7304316
132,6.4946258,7.325904,0.8602646,0.5375579,259.2349758,77.1203448,0,0,259.2349758,77.1203448
133,6.5365796,7.2839502,0.8514709,0.5401111,264.1599228,81.9084738,0,0,264.1599228,81.9084738
134,6.578754,7.2417758,0.8427188,0.5426764,267.1989945,85.0850804,0,0,267.1989945,85.0850804
135,6.6637658,7.156764,0.8253385,0.5478436,269.232914,87.7085699,0,0,269.232914,87.7085699
136,6.7066037,7.1139261,0.81671,0.5504456,269.7151953,88.5136416,0,0,269.7151953,88.5136416
137,6.7929451,7.0275847,0.799575,0.5556868,270.63631,90.1325153,0,0,270.63631,90.1325153
138,6.8364491,6.9840807,0.7910682,0.558326,270.9957453,90.8615126,0,0,270.9957453,90.8615126
139,6.8801757,6.9403541,0.7826017,0.5609778,271.3411523,91.5711127,0,0,271.3411523,91.5711127
140,6.9682975,6.8522323,0.7657884,0.5663193,271.9117588,92.9158878,0,0,271.9117588,92.9158878
141,7.0126931,6.8078367,0.7574414,0.569009,272.1487878,93.5351499,0,0,272.1487878,93.5351499
142,7.0573122,6.7632176,0.7491338,0.5717116,272.2802751,94.0740596,0,0,272.2802751,94.0740596
143,7.1472212,6.6733086,0.7326362,0.5771552,272.3429624,94.9316994,0,0,272.3429624,94.9316994
144,7.1925116,6.6280182,0.7244458,0.5798964,272.1920818,95.1980584,0,0,272.1920818,95.1980584
145,7.238026,6.5825038,0.7162942,0.5826507,272.0422567,95.4482062,0,0,272.0422567,95.4482062
146,7.3297275,6.4908023,0.7001064,0.5881985,271.2352149,95.4427799,0,0,271.2352149,95.4427799
147,7.3759147,6.4446151,0.6920698,0.5909922,270.7142349,95.3196536,0,0,270.7142349,95.3196536
148,7.4223265,6.3982033,0.6840712,0.5937991,270.1344375,95.1378969,0,0,270.1344375,95.1378969
149,7.5158237,6.3047061,0.6681873,0.5994531,268.8213015,94.6363967,0,0,268.8213015,94.6363967
150,7.5629092,6.2576206,0.6603016,0.6023002,268.1672731,94.3792466,0,0,268.1672731,94.3792466
151,7.6102194,6.2103104,0.6524532,0.6051609,267.4002272,94.0225609,0,0,267.4002272,94.0225609
152,7.6577542,6.1627756,0.6446418,0.6080351,266.5424155,93.5562132,0,0,266.5424155,93.5562132
153,7.7534978,6.067032,0.6291298,0.6138246,264.3450384,92.1487435,0,0,264.3450384,92.1487435
154,7.8017065,6.0188233,0.6214287,0.61674,263.2354879,91.4459262,0,0,263.2354879,91.4459262
155,7.8501398,5.97039,0.6137641,0.6196693,262.2612945,90.885396,0,0,262.2612945,90.885396
156,7.8987975,5.9217323,0.6061357,0.6226124,261.4187864,90.458062,0,0,261.4187864,90.458062
157,7.996786,5.8237438,0.5909868,0.6285407,263.6633054,93.7453944,0,0,263.6633054,93.7453944
158,8.0461165,5.7744133,0.5834661,0.631526,263.9069307,94.4953818,0,0,263.9069307,94.4953818
159,8.0956711,5.7248587,0.5759808,0.6345255,263.3260338,94.3544063,0,0,263.3260338,94.3544063
160,8.1454495,5.6750803,0.568531,0.6375392,262.5236535,93.9832375,0,0,262.5236535,93.9832375
161,8.2456775,5.5748523,0.5537369,0.6436096,260.9511929,93.2932653,0,0,260.9511929,93.2932653
162,8.2961266,5.5244032,0.5463922,0.6466665,260.2306733,93.0170445,0,0,260.2306733,93.0170445
163,8.3467988,5.473731,0.5390822,0.6497379,259.7158939,92.9736908,0,0,259.7158939,92.9736908
164,8.3976939,5.4228359,0.5318068,0.6528238,258.9612711,92.6725228,0,0,258.9612711,92.6725228
165,8.4488118,5.371718,0.5245658,0.6559245,258.1278659,92.2783318,0,0,258.1278659,92.2783318
166,8.500152,5.3203778,0.517359,0.6590398,257.3456924,91.9553406,0,0,257.3456924,91.9553406
167,8.6034987,5.2170311,0.5030475,0.665315,256.0789947,91.6258874,0,0,256.0789947,91.6258874
168,8.6555045,5.1650253,0.4959425,0.6684749,255.56294,91.6003379,0,0,255.56294,91.6003379
169,8.7077315,5.1127983,0.488871,0.6716499,255.2874324,91.8330361,0,0,255.2874324,91.8330361
170,8.7601795,5.0603503,0.4818329,0.6748399,255.1186537,92.1760155,0,0,255.1186537,92.1760155
171,8.8128479,5.0076819,0.4748282,0.6780451,254.9419374,92.5261492,0,0,254.9419374,92.5261492
172,8.8657366,4.9547932,0.4678565,0.6812655,254.7284134,92.8440406,0,0,254.7284134,92.8440406
173,8.9188451,4.9016847,0.4609178,0.6845012,254.5452547,93.192587,0,0,254.5452547,93.192587
174,9.0257199,4.7948099,0.4471386,0.6910188,254.036588,93.7549917,0,0,254.036588,93.7549917
175,9.0794853,4.7410445,0.4402978,0.6943008,253.8178969,94.0784557,0,0,253.8178969,94.0784557
176,9.1334688,4.687061,0.4334894,0.6975985,253.5665978,94.3896769,0,0,253.5665978,94.3896769
177,9.1876701,4.6328597,0.4267132,0.7009117,253.332977,94.707771,0,0,253.332977,94.707771
178,9.2420885,4.5784413,0.4199689,0.7042408,253.1245322,95.0697535,0,0,253.1245322,95.0697535
179,9.2967236,4.5238062,0.4132566,0.7075856,253.4897723,96.087479,0,0,253.4897723,96.087479
180,9.3515748,4.468955,0.406576,0.7109463,253.7196112,96.9522675,0,0,253.7196112,96.9522675
181,9.4066418,4.413888,0.399927,0.714323,253.4555152,97.2713016,0,0,253.4555152,97.2713016
182,9.4619239,4.3586059,0.3933094,0.7177157,253.0840086,97.4644963,0,0,253.0840086,97.4644963
183,9.5731313,4.2473985,0.3801679,0.7245495,252.2994604,97.8284602,0,0,252.2994604,97.8284602
184,9.6290555,4.1914743,0.3736437,0.7279908,251.8729622,97.9814759,0,0,251.8729622,97.9814759
185,9.6851925,4.1353373,0.3671503,0.7314485,251.4350084,98.1257218,0,0,251.4350084,98.1257218
186,9.7415418,4.078988,0.3606877,0.7349225,250.9077619,98.1596527,0,0,250.9077619,98.1596527
187,9.7981027,4.0224271,0.3542555,0.7384131,250.3237648,98.1437004,0,0,250.3237648,98.1437004
188,9.8548746,3.9656552,0.3478538,0.7419202,249.6566756,98.0190769,0,0,249.6566756,98.0190769
189,9.9118568,3.908673,0.3414824,0.745444,249.0581445,97.9875326,0,0,249.0581445,97.9875326
190,9.9690487,3.851481,0.3351411,0.7489845,248.5452561,98.0517919,0,0,248.5452561,98.0517919
191,10.0264497,3.7940801,0.3288297,0.7525419,248.1247166,98.2425324,0,0,248.1247166,98.2425324
192,10.0840589,3.7364709,0.3225482,0.7561161,247.6703158,98.3800124,0,0,247.6703158,98.3800124
193,10.1418757,3.6786541,0.3162964,0.7597073,247.2012052,98.5140587,0,0,247.2012052,98.5140587
194,10.1998995,3.6206303,0.3100741,0.7633156,246.7004321,98.6249591,0,0,246.7004321,98.6249591
195,10.2581294,3.5624004,0.3038813,0.766941,246.2196899,98.7421863,0,0,246.2196899,98.7421863
196,10.3165647,3.5039651,0.2977177,0.7705836,245.7074611,98.8309426,0,0,245.7074611,98.8309426
197,10.3752046,3.4453252,0.2915832,0.7742436,245.0292241,98.7386964,0,0,245.0292241,98.7386964
198,10.4340485,3.3864813,0.2854778,0.7779209,244.3232164,98.6052242,0,0,244.3232164,98.6052242
199,10.4930955,3.3274343,0.2794012,0.7816156,243.6714748,98.5448825,0,0,243.6714748,98.5448825
200,10.5523448,3.268185,0.2733533,0.785328,243.05432,98.5197552,0,0,243.05432,98.5197552
201,10.6117956,3.2087342,0.2673341,0.7890579,242.2986418,98.3213819,0,0,242.2986418,98.3213819
202,10.6714471,3.1490827,0.2613433,0.7928056,241.5691292,98.1771698,0,0,241.5691292,98.1771698
203,10.7312984,3.0892314,0.2553808,0.7965711,241.34692,98.6539591,0,0,241.34692,98.6539591
204,10.7913488,3.029181,0.2494464,0.8003544,241.6951635,99.8397631,0,0,241.6951635,99.8397631
205,10.8515973,2.9689325,0.2435402,0.8041558,242.8270976,102.0113543,0,0,242.8270976,102.0113543
206,10.9120432,2.9084866,0.2376618,0.8079751,243.0386867,103.0842653,0,0,243.0386867,103.0842653
207,10.9726855,2.8478443,0.2318113,0.8118127,242.9031976,103.6986472,0,0,242.9031976,103.6986472
208,11.0335233,2.7870065,0.2259884,0.8156684,242.6399371,104.1793542,0,0,242.6399371,104.1793542
209,11.0945558,2.725974,0.220193,0.8195425,242.3498515,104.6122044,0,0,242.3498515,104.6122044
210,11.155782,2.6647478,0.214425,0.8234349,241.9256181,104.903398,0,0,241.9256181,104.903398
211,11.2172011,2.6033287,0.2086843,0.8273459,241.4889175,105.1618653,0,0,241.4889175,105.1618653
212,11.278812,2.5417178,0.2029707,0.8312754,241.1297021,105.5350831,0,0,241.1297021,105.5350831
213,11.3406139,2.4799159,0.1972842,0.8352236,240.7870656,105.936344,0,0,240.7870656,105.936344
214,11.4026058,2.417924,0.1916245,0.8391905,240.5118877,106.4430114,0,0,240.5118877,106.4430114
215,11.4647868,2.355743,0.1859916,0.8431763,240.3291248,107.0634049,0,0,240.3291248,107.0634049
216,11.5271559,2.2933739,0.1803853,0.847181,240.1203942,107.6643787,0,0,240.1203942,107.6643787
217,11.5897121,2.2308177,0.1748055,0.8512048,239.9926448,108.3853717,0,0,239.9926448,108.3853717
218,11.6524544,2.1680754,0.169252,0.8552476,240.0333443,109.3424966,0,0,240.0333443,109.3424966
219,11.7153819,2.1051479,0.1637249,0.8593096,240.2825985,110.586841,0,0,240.2825985,110.586841
220,11.7784935,2.0420363,0.1582238,0.863391,240.7279623,112.1541148,0,0,240.7279623,112.1541148
221,11.8417883,1.9787415,0.1527488,0.8674917,243.5710123,117.1550326,0,0,243.5710123,117.1550326
222,11.9052652,1.9152646,0.1472996,0.8716119,245.9323308,121.6330605,0,0,245.9323308,121.6330605
223,11.9689232,1.8516066,0.1418762,0.8757517,246.3675361,123.3212428,0,0,246.3675361,123.3212428
224,12.0327613,1.7877685,0.1364784,0.8799111,246.4241109,124.4699411,0,0,246.4241109,124.4699411
225,12.0967784,1.7237514,0.1311062,0.8840903,246.3161506,125.3890485,0,0,246.3161506,125.3890485
226,12.1609735,1.6595563,0.1257593,0.8882893,246.0899176,126.1408315,0,0,246.0899176,126.1408315
227,12.2253455,1.5951843,0.1204378,0.8925083,245.8146958,126.8013364,0,0,245.8146958,126.8013364
228,12.2898934,1.5306364,0.1151413,0.8967473,245.4366808,127.327705,0,0,245.4366808,127.327705
229,12.3546162,1.4659136,0.1098699,0.9010065,244.9270466,127.6792966,0,0,244.9270466,127.6792966
230,12.4195126,1.4010172,0.1046235,0.9052859,244.3398393,127.8847059,0,0,244.3398393,127.8847059
231,12.4845818,1.335948,0.0994018,0.9095856,243.6690561,127.9728318,0,0,243.6690561,127.9728318
232,12.5498226,1.2707072,0.0942048,0.9139057,242.8405982,127.8120257,0,0,242.8405982,127.8120257
233,12.6152338,1.205296,0.0890324,0.9182463,241.6762539,127.1285662,0,0,241.6762539,127.1285662
234,12.6808145,1.1397153,0.0838844,0.9226076,240.3670758,126.2097403,0,0,240.3670758,126.2097403
235,12.7465635,1.0739663,0.0787608,0.9269896,238.9587325,125.1453064,0,0,238.9587325,125.1453064
236,12.8124798,1.00805,0.0736614,0.9313923,237.8145511,124.4731158,0,0,237.8145511,124.4731158
237,12.8785621,0.9419677,0.0685861,0.935816,236.8231412,124.0611488,0,0,236.8231412,124.0611488
238,12.9448094,0.8757204,0.0635348,0.9402608,235.6965721,123.4542984,0,0,235.6965721,123.4542984
239,13.0112207,0.8093091,0.0585073,0.9447266,234.6755666,122.9962758,0,0,234.6755666,122.9962758
240,13.0777947,0.7427351,0.0535036,0.9492136,233.7775391,122.71455,0,0,233.7775391,122.71455
241,13.1445304,0.6759994,0.0485236,0.9537219,232.8667807,122.4226021,0,0,232.8667807,122.4226021
242,13.2114266,0.6091032,0.0435672,0.9582517,232.0202707,122.2434683,0,0,232.0202707,122.2434683
243,13.2784822,0.5420476,0.0386341,0.962803,231.1503877,122.0340399,0,0,231.1503877,122.0340399
244,13.3456961,0.4748337,0.0337244,0.9673759,230.2531957,121.7826313,0,0,230.2531957,121.7826313
245,13.4130671,0.4074627,0.0288379,0.9719705,229.3920418,121.5709401,0,0,229.3920418,121.5709401
246,13.4805942,0.3399356,0.0239744,0.9765869,228.5239838,121.3418894,0,0,228.5239838,121.3418894
247,13.5482761,0.2722537,0.019134,0.9812252,227.505331,120.9085438,0,0,227.505331,120.9085438
248,13.6161118,0.204418,0.0143164,0.9858856,226.4192635,120.3372567,0,0,226.4192635,120.3372567
249,13.6841,0.1364298,0.0095217,0.9905681,225.313231,119.751661,0,0,225.313231,119.751661
250,13.7522398,0.06829,0.0047496,0.9952729,224.3563641,119.3805372,0,0,224.3563641,119.3805372
251,13.8205298,0.0,0.0,1.0,223.2336648,118.759806,0,0,223.2336648,118.759806
